player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Matthew Stafford,StafMa00,passing,DET,22,29,208,7,24.1,197,6.8,144,6.5,5,64,2.9,0,0.0%,3,10.7%,0,16,3,4,7,24.1%,0,NA,201812160buf
Josh Allen,AlleJo02,passing,BUF,13,26,204,9,33.3,413,15.9,148,11.4,5.7,56,4.3,0,0.0%,6,26.1%,1,9,6,1,8,28.6%,1,3,201812160buf
