player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Lamar Jackson,JackLa00,passing,BAL,22,37,316,14,35,420,11.4,219,10,5.9,97,4.4,1,2.9%,7,20.0%,3,27,7,4,14,33.3%,2,4.5,202110030den
Drew Lock,LockDr00,passing,DEN,12,21,113,4,16.7,207,9.9,60,5,2.9,53,4.4,1,4.8%,6,28.6%,3,8,5,4,12,50.0%,0,NA,202110030den
Teddy Bridgewater,BridTe00,passing,DEN,7,16,65,5,27.8,158,9.9,29,4.1,1.8,36,5.1,0,0.0%,7,43.8%,2,9,5,3,10,52.6%,1,2,202110030den
