player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
T.J. Yeldon,YeldT.00,receiving,JAX,6,5,51,0,2,-6,-1.2,57,11.4,-1,0,NA,1,16.7,0,102.1,201811110clt
Dede Westbrook,WestDe00,receiving,JAX,10,5,30,0,3,4,0.8,26,5.2,4.3,0,NA,2,20,0,56.2,201811110clt
James O'Shaughnessy,O'ShJa00,receiving,JAX,6,5,46,0,3,10,2,36,7.2,3.5,0,NA,0,0,0,98.6,201811110clt
Leonard Fournette,FourLe00,receiving,JAX,5,5,56,1,3,-14,-2.8,70,14,-2.8,0,NA,0,0,0,152.9,201811110clt
Donte Moncrief,MoncDo00,receiving,JAX,4,3,98,1,3,43,14.3,55,18.3,13.3,1,3,0,0,0,156.2,201811110clt
Blake Bell,BellBl00,receiving,JAX,3,2,27,0,2,13,6.5,14,7,5,0,NA,0,0,0,95.1,201811110clt
Rashad Greene,GreeRa00,receiving,JAX,1,1,11,0,NA,6,6,5,5,6,0,NA,0,0,0,112.5,201811110clt
Tommy Bohanon,BohaTo00,receiving,JAX,1,1,5,0,NA,0,0,5,5,0,0,NA,0,0,0,87.5,201811110clt
DJ Chark,CharDJ00,receiving,JAX,2,0,0,0,NA,0,NA,0,NA,9,0,NA,0,0,0,39.6,201811110clt
Dontrelle Inman,InmaDo00,receiving,IND,4,4,41,0,2,37,9.3,4,1,9.3,0,NA,0,0,0,109.4,201811110clt
Eric Ebron,EbroEr00,receiving,IND,3,3,69,2,2,38,12.7,31,10.3,12.7,0,NA,0,0,0,158.3,201811110clt
T.Y. Hilton,HiltT.00,receiving,IND,7,3,77,0,3,45,15,32,10.7,10.1,0,NA,0,0,0,83.6,201811110clt
Nyheim Hines,HineNy00,receiving,IND,4,3,19,0,NA,6,2,13,4.3,2.8,0,NA,1,25,0,84.4,201811110clt
Jack Doyle,DoylJa00,receiving,IND,3,3,36,0,2,19,6.3,17,5.7,6.3,0,NA,0,0,0,116.7,201811110clt
Marlon Mack,MackMa00,receiving,IND,2,2,9,0,0,-2,-1,11,5.5,-1,0,NA,0,0,0,85.4,201811110clt
Mo Alie-Cox,AlieMo00,receiving,IND,4,2,28,1,2,23,11.5,5,2.5,11.8,0,NA,1,25,1,72.9,201811110clt
Ryan Grant,GranRy01,receiving,IND,1,1,6,0,NA,4,4,2,2,4,0,NA,0,0,0,91.7,201811110clt
Chester Rogers,RogeCh02,receiving,IND,1,0,0,0,NA,0,NA,0,NA,12,0,NA,0,0,0,39.6,201811110clt
