player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Austin Ekeler,EkelAu00,receiving,LAC,8,7,118,1,5,49,7,69,9.9,7.1,2,3.5,0,0,0,158.3,201910200oti
Hunter Henry,HenrHu00,receiving,LAC,8,6,97,0,6,71,11.8,26,4.3,12,0,NA,0,0,0,115.1,201910200oti
Keenan Allen,AlleKe00,receiving,LAC,11,4,61,0,4,59,14.8,2,0.5,19,0,NA,1,9.1,0,55.5,201910200oti
Mike Williams,WillMi07,receiving,LAC,6,4,47,0,3,33,8.3,14,3.5,8,0,NA,0,0,0,90.3,201910200oti
Melvin Gordon,GordMe00,receiving,LAC,3,2,-3,1,1,-3,-1.5,0,0,1.7,0,NA,0,0,0,109.7,201910200oti
Virgil Green,GreeVi00,receiving,LAC,1,1,9,0,NA,4,4,5,5,4,0,NA,0,0,0,104.2,201910200oti
A.J. Brown,BrowAJ00,receiving,TEN,8,6,64,0,4,47,7.8,17,2.8,7,1,6,0,0,1,58.3,201910200oti
Corey Davis,DaviCo03,receiving,TEN,7,6,80,1,4,53,8.8,27,4.5,8.3,0,NA,0,0,0,153.9,201910200oti
Adam Humphries,HumpAd00,receiving,TEN,4,4,40,0,2,21,5.3,19,4.8,5.3,0,NA,0,0,0,108.3,201910200oti
Jonnu Smith,SmitJo01,receiving,TEN,3,3,64,0,2,27,9,37,12.3,9,2,1.5,0,0,0,118.7,201910200oti
Tajae Sharpe,SharTa00,receiving,TEN,3,2,19,1,2,19,9.5,0,0,10.7,0,NA,0,0,0,123.6,201910200oti
Kevin Byard,ByarKe01,receiving,TEN,1,1,11,0,1,3,3,8,8,3,0,NA,0,0,0,112.5,201910200oti
Anthony Firkser,FirkAn00,receiving,TEN,1,1,27,0,1,9,9,18,18,9,0,NA,0,0,0,118.7,201910200oti
Derrick Henry,HenrDe00,receiving,TEN,1,1,18,0,1,-3,-3,21,21,-3,0,NA,0,0,0,118.7,201910200oti
Dion Lewis,LewiDi00,receiving,TEN,1,0,0,0,NA,0,NA,0,NA,-6,0,NA,0,0,0,39.6,201910200oti
