player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Sam Darnold,DarnSa00,passing,NYJ,16,28,167,8,25,306,10.9,126,7.9,4.5,41,2.6,2,7.1%,6,21.4%,4,15,5,1,10,30.3%,1,28,201812300nwe
Tom Brady,BradTo00,passing,NWE,24,33,250,14,41.2,317,9.6,163,6.8,4.9,87,3.6,1,3.1%,4,12.5%,1,9,2,2,5,14.7%,0,NA,201812300nwe
