player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Daniel Jones,JoneDa05,passing,NYG,28,40,402,17,42.5,375,9.4,199,7.1,5,203,7.3,2,5.4%,5,13.5%,0,16,3,6,9,20.9%,3,8.3,202110030nor
Jameis Winston,WinsJa00,passing,NOR,17,23,226,11,47.8,138,6,107,6.3,4.7,119,7,0,0.0%,4,17.4%,0,9,3,0,3,13.0%,0,NA,202110030nor
Taysom Hill,HillTa00,passing,NOR,2,3,9,1,33.3,47,15.7,3,1.5,1,6,3,0,0.0%,1,33.3%,0,1,0,0,0,0.0%,0,NA,202110030nor
