player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Logan Thomas,ThomLo00,receiving,WAS,4,4,42,1,2,19,4.8,23,5.8,4.8,1,4,0,0,0,150,202109260buf
Terry McLaurin,McLaTe00,receiving,WAS,7,4,62,0,3,35,8.8,27,6.8,8,1,4,0,0,1,47,202109260buf
J.D. McKissic,McKiJ.00,receiving,WAS,2,2,15,0,1,4,2,11,5.5,2,0,NA,0,0,0,97.9,202109260buf
Cam Sims,SimsCa00,receiving,WAS,2,1,15,0,1,9,9,6,6,6.5,0,NA,1,50,0,75,202109260buf
Antonio Gibson,GibsAn00,receiving,WAS,2,1,73,1,1,-4,-4,77,77,-1.5,1,1,1,50,0,135.4,202109260buf
Taylor Heinicke,HeinTa00,receiving,WAS,1,1,-2,0,0,-4,-4,2,2,-4,0,NA,0,0,0,79.2,202109260buf
Adam Humphries,HumpAd00,receiving,WAS,4,1,7,0,NA,5,5,2,2,9,0,NA,0,0,1,0,202109260buf
Dyami Brown,BrowDy00,receiving,WAS,2,0,0,0,NA,0,NA,0,NA,22,0,NA,1,50,0,39.6,202109260buf
Cole Beasley,BeasCo00,receiving,BUF,13,11,98,0,5,53,4.8,45,4.1,6,0,NA,0,0,0,98.1,202109260buf
Stefon Diggs,DiggSt00,receiving,BUF,10,6,62,0,4,42,7,20,3.3,15.1,0,NA,1,10,0,77.9,202109260buf
Emmanuel Sanders,SandEm00,receiving,BUF,6,5,94,2,5,77,15.4,17,3.4,15.8,0,NA,0,0,0,158.3,202109260buf
Dawson Knox,KnoxDa00,receiving,BUF,5,4,49,1,3,40,10,9,2.3,8.6,1,4,1,20,0,147.1,202109260buf
Zack Moss,MossZa00,receiving,BUF,3,3,31,1,2,1,0.3,30,10,0.3,1,3,0,0,0,149.3,202109260buf
Tommy Sweeney,SweeTo00,receiving,BUF,2,2,2,0,NA,1,0.5,1,0.5,0.5,0,NA,0,0,0,79.2,202109260buf
Gabriel Davis,DaviGa01,receiving,BUF,1,1,23,0,1,19,19,4,4,19,0,NA,0,0,0,118.7,202109260buf
Devin Singletary,SingDe00,receiving,BUF,2,1,0,0,0,0,0,0,0,-0.5,0,NA,1,50,0,56.2,202109260buf
Reggie Gilliam,GillRe00,receiving,BUF,1,0,0,0,NA,0,NA,0,NA,17,0,NA,0,0,0,39.6,202109260buf
