player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Ben Roethlisberger,RoetBe00,passing,PIT,30,38,353,16,39,267,7,140,4.7,3.7,213,7.1,1,2.7%,4,10.8%,3,12,4,3,10,24.4%,0,NA,201809240tam
Ryan Fitzpatrick,FitzRy00,passing,TAM,30,50,411,22,41.5,556,11.1,290,9.7,5.8,121,4,1,2.0%,11,22.4%,3,18,9,9,21,36.8%,4,7,201809240tam
