player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Andy Dalton,DaltAn00,passing,CIN,21,37,171,9,20,205,5.5,91,4.3,2.5,80,3.8,2,5.6%,8,22.2%,8,13,3,2,13,28.3%,1,4,201909300pit
Mason Rudolph,RudoMa00,passing,PIT,24,28,229,10,35.7,91,3.3,62,2.6,2.2,167,7,0,0.0%,2,7.7%,0,10,2,0,2,7.1%,0,NA,201909300pit
Jaylen Samuels,SamuJa00,passing,PIT,3,3,31,2,66.7,-11,-3.7,-11,-3.7,-3.7,42,14,0,0.0%,0,0.0%,0,2,0,0,0,0.0%,0,NA,201909300pit
