player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Baker Mayfield,MayfBa00,passing,CLE,19,35,325,10,26.3,344,9.8,158,8.3,4.5,167,8.8,2,6.3%,5,15.6%,3,12,7,2,12,31.6%,0,NA,201909160nyj
Luke Falk,FalkLu00,passing,NYJ,20,25,198,6,22.2,124,5,78,3.9,3.1,120,6,1,4.0%,3,12.0%,2,7,3,2,7,25.9%,0,NA,201909160nyj
Trevor Siemian,SiemTr00,passing,NYJ,3,6,3,NA,NA,41,6.8,-8,-2.7,-1.3,11,3.7,0,0.0%,2,40.0%,2,4,1,1,4,50.0%,0,NA,201909160nyj
