player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Albert Wilson,WilsAl02,receiving,MIA,6,4,19,0,1,8,2,11,2.8,13.7,0,NA,0,0,1,31.2,201809300nwe
Kenny Stills,StilKe00,receiving,MIA,6,3,40,0,2,30,10,10,3.3,20.8,0,NA,0,0,0,71.5,201809300nwe
Danny Amendola,AmenDa00,receiving,MIA,3,2,21,0,1,8,4,13,6.5,8,0,NA,0,0,0,86.8,201809300nwe
Frank Gore,GoreFr00,receiving,MIA,3,2,16,1,2,0,0,16,8,1.7,2,1,0,0,0,119.4,201809300nwe
Jakeem Grant,GranJa00,receiving,MIA,2,2,17,0,1,1,0.5,16,8,0.5,0,NA,0,0,0,102.1,201809300nwe
Kenyan Drake,DrakKe00,receiving,MIA,2,1,13,0,1,2,2,11,11,2.5,0,NA,0,0,0,70.8,201809300nwe
Mike Gesicki,GesiMi00,receiving,MIA,2,1,9,0,NA,2,2,7,7,6,0,NA,0,0,0,62.5,201809300nwe
Durham Smythe,SmytDu00,receiving,MIA,1,0,0,0,NA,0,NA,0,NA,5,0,NA,0,0,0,39.6,201809300nwe
James White,WhitJa02,receiving,NWE,10,8,68,1,3,2,0.3,66,8.3,2.5,1,8,0,0,0,128.3,201809300nwe
Phillip Dorsett,DorsPh00,receiving,NWE,7,4,55,1,2,22,5.5,33,8.3,14.9,2,2,0,0,2,82.4,201809300nwe
Rob Gronkowski,GronRo00,receiving,NWE,7,4,44,0,3,35,8.8,9,2.3,11.7,0,NA,0,0,0,75.9,201809300nwe
Cordarrelle Patterson,PattCo00,receiving,NWE,5,3,54,1,1,15,5,39,13,2.6,0,NA,1,20,0,136.7,201809300nwe
Josh Gordon,GordJo02,receiving,NWE,2,2,32,0,2,17,8.5,15,7.5,8.5,2,1,0,0,0,118.7,201809300nwe
Dwayne Allen,AlleDw00,receiving,NWE,2,1,-4,0,NA,-6,-6,2,2,13.5,0,NA,0,0,0,56.2,201809300nwe
Chris Hogan,HogaCh00,receiving,NWE,1,1,25,0,1,8,8,17,17,8,0,NA,0,0,0,118.7,201809300nwe
James Develin,DeveJa00,receiving,NWE,1,0,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,39.6,201809300nwe
