player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Justin Jefferson,JeffJu00,receiving,MIN,10,6,65,1,2,48,8,17,2.8,12.4,0,NA,2,20,0,112.5,202109190crd
Adam Thielen,ThieAd00,receiving,MIN,7,6,39,1,3,19,3.2,20,3.3,4,0,NA,0,0,0,129.5,202109190crd
K.J. Osborn,OsboKJ00,receiving,MIN,6,5,91,1,2,49,9.8,42,8.4,7.8,0,NA,0,0,0,158.3,202109190crd
Tyler Conklin,ConkTy00,receiving,MIN,4,2,15,0,1,-3,-1.5,18,9,1.8,0,NA,0,0,0,59.4,202109190crd
Dalvin Cook,CookDa01,receiving,MIN,3,2,17,0,1,0,0,17,8.5,-1.7,0,NA,1,33.3,0,81.2,202109190crd
Alexander Mattison,MattAl01,receiving,MIN,1,1,17,0,1,-2,-2,19,19,-2,1,1,0,0,0,118.7,202109190crd
Ameer Abdullah,AbduAm00,receiving,MIN,1,0,0,0,NA,0,NA,0,NA,4,0,NA,0,0,0,39.6,202109190crd
Rondale Moore,MoorRo02,receiving,ARI,8,7,114,1,3,23,3.3,91,13,3.6,1,7,0,0,1,118.7,202109190crd
Maxx Williams,WillMa04,receiving,ARI,7,7,94,0,4,37,5.3,57,8.1,5.3,0,NA,0,0,0,118.7,202109190crd
Chase Edmonds,EdmoCh00,receiving,ARI,5,5,29,0,1,17,3.4,12,2.4,3.4,0,NA,0,0,0,90.8,202109190crd
DeAndre Hopkins,HopkDe00,receiving,ARI,4,4,54,1,3,41,10.3,13,3.3,10.3,0,NA,0,0,0,158.3,202109190crd
A.J. Green,GreeA.00,receiving,ARI,6,3,44,1,2,30,10,14,4.7,8.7,1,3,1,16.7,0,113.9,202109190crd
Christian Kirk,KirkCh01,receiving,ARI,4,3,65,0,3,61,20.3,4,1.3,23.8,0,NA,0,0,1,77.1,202109190crd
