player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
C.J. Beathard,BeatC.00,passing,SFO,13,22,182,11,44,145,6.6,73,5.6,3.3,109,8.4,4,19.0%,2,9.5%,3,8,2,2,7,28.0%,0,NA,202012260crd
Kyler Murray,MurrKy00,passing,ARI,31,50,247,9,17,406,8.1,151,4.9,3,96,3.1,3,6.5%,6,13.0%,3,18,1,2,6,10.3%,5,7.8,202012260crd
