player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Drew Brees,BreeDr00,passing,NOR,27,38,279,15,36.6,262,6.9,137,5.1,3.6,142,5.3,1,2.7%,5,13.5%,3,9,2,0,5,12.2%,0,NA,201912220oti
Taysom Hill,HillTa00,passing,NOR,1,2,20,1,50,21,10.5,11,11,5.5,9,9,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201912220oti
Ryan Tannehill,TannRy00,passing,TEN,17,27,272,11,34.4,241,8.9,140,8.2,5.2,132,7.8,4,16.0%,1,4.0%,5,10,4,1,10,30.3%,1,8,201912220oti
