player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Ryan Tannehill,TannRy00,passing,TEN,21,31,209,12,35.3,260,8.4,117,5.6,3.8,92,4.4,0,0.0%,4,13.3%,3,12,2,0,5,13.9%,2,6,202001190kan
Brett Kern,KernBr20,passing,TEN,1,1,28,1,100,9,9,9,9,9,19,19,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202001190kan
Patrick Mahomes,MahoPa00,passing,KAN,23,35,294,14,37.8,299,8.5,183,8,5.2,111,4.8,5,15.6%,4,12.5%,2,7,10,4,16,37.2%,6,9.3,202001190kan
