player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Nick Mullens,MullNi00,passing,SFO,23,33,282,13,36.1,184,5.6,132,5.7,4,150,6.5,0,0.0%,3,9.7%,3,12,2,6,11,30.6%,0,NA,201812300ram
Jared Goff,GoffJa00,passing,LAR,15,26,199,12,46.2,256,9.8,119,7.9,4.6,80,5.3,0,0.0%,6,26.1%,0,5,2,2,4,15.4%,0,NA,201812300ram
Sean Mannion,MannSe00,passing,LAR,2,3,23,1,33.3,-10,-3.3,-4,-2,-1.3,27,13.5,1,33.3%,0,0.0%,0,1,0,0,0,0.0%,0,NA,201812300ram
