player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Mike Glennon,GlenMi00,passing,NYG,4,11,24,2,13.3,47,4.3,0,0,0,24,6,1,9.1%,3,27.3%,4,4,0,2,6,37.5%,1,13,202201020chi
Andy Dalton,DaltAn00,passing,CHI,18,35,173,10,27,266,7.6,86,4.8,2.5,87,4.8,1,3.1%,6,18.8%,2,9,3,3,8,20.0%,3,4.7,202201020chi
David Montgomery,MontDa01,passing,CHI,0,1,0,0,0,9,9,0,NA,0,0,NA,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,NA,202201020chi
