player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Justin Jackson,JackJu01,receiving,LAC,9,8,98,0,4,17,2.1,81,10.1,1.9,1,8,0,0,0,112,202112260htx
Josh Palmer,PalmJo00,receiving,LAC,6,5,43,1,4,23,4.6,20,4,10.5,1,5,0,0,1,96.5,202112260htx
Keenan Allen,AlleKe00,receiving,LAC,6,4,35,0,2,19,4.8,16,4,7.2,0,NA,0,0,0,81.9,202112260htx
Jared Cook,CookJa02,receiving,LAC,5,3,44,0,2,18,6,26,8.7,8.2,0,NA,0,0,1,49.2,202112260htx
Jason Moore,MoorJa02,receiving,LAC,4,3,56,0,3,30,10,26,8.7,15,0,NA,0,0,0,116.7,202112260htx
Stephen Anderson,AndeSt01,receiving,LAC,2,2,34,0,2,22,11,12,6,11,0,NA,0,0,0,118.7,202112260htx
Joshua Kelley,KellJo01,receiving,LAC,1,1,14,0,1,5,5,9,9,5,1,1,0,0,0,118.7,202112260htx
Tre' McKitty,McKiTr00,receiving,LAC,1,1,12,0,1,2,2,10,10,2,0,NA,0,0,0,116.7,202112260htx
Brevin Jordan,JordBr00,receiving,HOU,4,4,56,0,4,18,4.5,38,9.5,4.5,0,NA,0,0,0,118.7,202112260htx
Chris Moore,MoorCh00,receiving,HOU,4,4,40,0,2,8,2,32,8,2,0,NA,0,0,0,108.3,202112260htx
Nico Collins,CollNi00,receiving,HOU,4,3,33,1,3,14,4.7,19,6.3,5,0,NA,0,0,0,138.5,202112260htx
Chris Conley,ConlCh00,receiving,HOU,3,3,60,1,2,45,15,15,5,15,1,3,0,0,0,158.3,202112260htx
Phillip Dorsett,DorsPh00,receiving,HOU,6,3,55,0,2,50,16.7,5,1.7,16.5,0,NA,0,0,0,81.9,202112260htx
Pharaoh Brown,BrowPh01,receiving,HOU,3,2,10,0,NA,3,1.5,7,3.5,6,0,NA,0,0,0,71.5,202112260htx
Rex Burkhead,BurkRe00,receiving,HOU,2,2,0,0,1,-1,-0.5,1,0.5,-0.5,0,NA,0,0,0,79.2,202112260htx
Jordan Akins,AkinJo00,receiving,HOU,1,0,0,0,NA,0,NA,0,NA,2,0,NA,1,100,0,39.6,202112260htx
