player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Cooper Kupp,KuppCo00,receiving,LAR,8,5,66,0,2,16,3.2,50,10,6.4,0,NA,0,0,1,49,202010110was
Gerald Everett,EverGe00,receiving,LAR,4,4,90,0,4,19,4.8,71,17.8,4.8,3,1.3,0,0,0,118.7,202010110was
Robert Woods,WoodRo02,receiving,LAR,5,4,71,1,1,42,10.5,29,7.3,11.6,0,NA,1,20,0,158.3,202010110was
Darrell Henderson,HendDa00,receiving,LAR,4,3,30,1,2,1,0.3,29,9.7,-1.3,0,NA,0,0,0,135.4,202010110was
Tyler Higbee,HigbTy00,receiving,LAR,2,2,12,0,NA,8,4,4,2,4,0,NA,0,0,0,91.7,202010110was
Josh Reynolds,ReynJo00,receiving,LAR,4,2,46,0,2,37,18.5,9,4.5,13.5,0,NA,0,0,0,91.7,202010110was
Malcolm Brown,BrowMa03,receiving,LAR,2,1,-6,0,0,-6,-6,0,0,-1,0,NA,0,0,0,56.2,202010110was
J.D. McKissic,McKiJ.00,receiving,WAS,8,6,46,0,1,4,0.7,42,7,0.1,0,NA,0,0,0,88.5,202010110was
Antonio Gibson,GibsAn00,receiving,WAS,5,5,24,0,1,-17,-3.4,41,8.2,-3.4,3,1.7,0,0,0,86.7,202010110was
Terry McLaurin,McLaTe00,receiving,WAS,7,3,26,0,2,14,4.7,12,4,13.9,0,NA,0,0,0,53.3,202010110was
Temarrick Hemingway,HemiTe00,receiving,WAS,1,1,10,0,1,4,4,6,6,4,0,NA,0,0,0,108.3,202010110was
Dontrelle Inman,InmaDo00,receiving,WAS,1,1,-2,0,NA,-5,-5,3,3,-5,0,NA,0,0,0,79.2,202010110was
Logan Thomas,ThomLo00,receiving,WAS,4,1,4,0,NA,4,4,0,0,8,0,NA,0,0,0,39.6,202010110was
Isaiah Wright,WrigIs01,receiving,WAS,1,1,3,0,NA,5,5,-2,-2,5,0,NA,0,0,0,79.2,202010110was
Jeremy Sprinkle,SpriJe00,receiving,WAS,1,0,0,0,NA,0,NA,0,NA,4,0,NA,1,100,0,39.6,202010110was
