player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Tyreek Hill,HillTy00,receiving,KAN,16,9,105,0,3,77,8.6,28,3.1,9.7,2,4.5,1,6.3,2,36.7,202002020kan
Travis Kelce,KelcTr00,receiving,KAN,6,6,43,1,3,30,5,13,2.2,5,0,NA,0,0,0,136.1,202002020kan
Sammy Watkins,WatkSa00,receiving,KAN,6,5,98,0,4,76,15.2,22,4.4,14.7,0,NA,0,0,0,118.7,202002020kan
Damien Williams,WillDa05,receiving,KAN,8,4,29,1,3,-1,-0.3,30,7.5,0.9,2,2,0,0,0,98.4,202002020kan
Blake Bell,BellBl00,receiving,KAN,1,1,9,0,NA,7,7,2,2,7,0,NA,0,0,0,104.2,202002020kan
Mecole Hardman,HardMe00,receiving,KAN,1,1,2,0,NA,-2,-2,4,4,-2,0,NA,0,0,0,79.2,202002020kan
Darwin Thompson,ThomDa06,receiving,KAN,1,0,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,39.6,202002020kan
Deebo Samuel,SamuDe00,receiving,SFO,9,5,39,0,3,9,1.8,30,6,8.8,1,5,0,0,2,26.9,202002020kan
George Kittle,KittGe00,receiving,SFO,7,4,36,0,2,11,2.8,25,6.3,2.4,0,NA,0,0,0,71.1,202002020kan
Kyle Juszczyk,JuszKy00,receiving,SFO,3,3,39,1,3,19,6.3,20,6.7,6.3,1,3,0,0,0,158.3,202002020kan
Emmanuel Sanders,SandEm00,receiving,SFO,5,3,38,0,2,36,12,2,0.7,19.4,0,NA,0,0,0,83.7,202002020kan
Kendrick Bourne,BourKe00,receiving,SFO,4,2,42,0,2,24,12,18,9,7.8,0,NA,0,0,0,87.5,202002020kan
Tevin Coleman,ColeTe01,receiving,SFO,1,1,3,0,0,2,2,1,1,2,0,NA,0,0,0,79.2,202002020kan
Raheem Mostert,MostRa00,receiving,SFO,1,1,2,0,0,-1,-1,3,3,-1,0,NA,0,0,0,79.2,202002020kan
Jeff Wilson,WilsJe01,receiving,SFO,1,1,20,0,1,4,4,16,16,4,0,NA,0,0,0,118.7,202002020kan
