player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Tim Boyle,BoylTi00,passing,DET,15,23,77,5,21.7,106,4.6,17,1.1,0.7,60,4,1,4.3%,5,21.7%,0,4,2,2,4,17.4%,0,NA,202111210cle
Baker Mayfield,MayfBa00,passing,CLE,15,29,176,8,26.7,277,9.6,110,7.3,3.8,66,4.4,1,3.6%,8,28.6%,1,7,5,1,7,21.9%,2,5.5,202111210cle
