player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Travis Kelce,KelcTr00,receiving,KAN,9,7,99,2,6,65,9.3,34,4.9,9,1,7,0,0,0,152.1,201811040cle
Sammy Watkins,WatkSa00,receiving,KAN,5,5,62,0,2,52,10.4,10,2,10.4,0,NA,0,0,0,118.3,201811040cle
Spencer Ware,WareSp00,receiving,KAN,5,4,69,0,3,-12,-3,81,20.3,-2.4,1,4,1,20,0,118.7,201811040cle
Tyreek Hill,HillTy00,receiving,KAN,5,4,69,0,2,41,10.3,28,7,14,0,NA,0,0,1,79.2,201811040cle
Chris Conley,ConlCh00,receiving,KAN,2,1,23,0,1,13,13,10,10,11,0,NA,1,50,0,91.7,201811040cle
Demarcus Robinson,RobiDe01,receiving,KAN,2,1,3,0,NA,4,4,-1,-1,2,0,NA,0,0,0,56.2,201811040cle
Kareem Hunt,HuntKa00,receiving,KAN,2,1,50,1,1,-2,-2,52,52,-0.5,1,1,1,50,0,135.4,201811040cle
Demetrius Harris,HarrDe03,receiving,KAN,1,0,0,0,NA,0,NA,0,NA,0,0,NA,1,100,0,39.6,201811040cle
Duke Johnson,JohnDu00,receiving,CLE,9,9,78,2,6,-9,-1,87,9.7,-1,1,9,0,0,0,142.4,201811040cle
Jarvis Landry,LandJa00,receiving,CLE,7,6,50,0,2,40,6.7,10,1.7,10.3,0,NA,0,0,0,96.4,201811040cle
David Njoku,NjokDa00,receiving,CLE,5,4,53,0,2,28,7,25,6.3,9.6,1,4,0,0,0,110.8,201811040cle
Antonio Callaway,CallAn00,receiving,CLE,5,3,51,0,3,37,12.3,14,4.7,15.2,0,NA,1,20,0,94.6,201811040cle
Rashard Higgins,HiggRa00,receiving,CLE,4,3,19,0,1,11,3.7,8,2.7,7.3,0,NA,0,0,0,84.4,201811040cle
Breshad Perriman,PerrBr02,receiving,CLE,6,2,36,0,2,18,9,18,9,20.3,0,NA,0,0,0,54.9,201811040cle
Damion Ratley,RatlDa00,receiving,CLE,4,2,16,0,1,-5,-2.5,21,10.5,3.3,0,NA,1,25,0,60.4,201811040cle
Nick Chubb,ChubNi00,receiving,CLE,1,1,5,0,0,2,2,3,3,2,0,NA,0,0,0,87.5,201811040cle
Dontrell Hilliard,HillDo00,receiving,CLE,1,0,0,0,NA,0,NA,0,NA,4,0,NA,0,0,0,39.6,201811040cle
Seth Devalve,DevaSe00,receiving,CLE,1,0,0,0,NA,0,NA,0,NA,14,0,NA,0,0,1,0,201811040cle
