player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Dak Prescott,PresDa01,passing,DAL,22,39,211,11,25.6,233,6,107,4.9,2.7,104,4.7,5,12.8%,8,20.5%,4,10,0,2,6,13.0%,3,6,202112120was
Taylor Heinicke,HeinTa00,passing,WAS,11,25,122,5,17.2,275,11,65,5.9,2.6,57,5.2,2,8.0%,6,24.0%,4,12,2,3,9,30.0%,1,3,202112120was
Kyle Allen,AlleKy00,passing,WAS,4,9,53,2,20,73,8.1,27,6.8,3,26,6.5,2,25.0%,1,12.5%,1,2,0,1,2,20.0%,0,NA,202112120was
