player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Lamar Jackson,JackLa00,passing,BAL,16,27,186,10,33.3,186,6.9,98,6.1,3.6,88,5.5,3,12.0%,3,12.0%,3,3,4,1,8,24.2%,3,11.7,202010180phi
Carson Wentz,WentCa00,passing,PHI,21,40,213,10,21.7,369,9.2,152,7.2,3.8,61,2.9,5,12.8%,9,23.1%,6,25,4,11,21,44.7%,1,40,202010180phi
