player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Antonio Gibson,GibsAn00,rushing,WAS,14,63,5,42,3,21,1.5,0,NA,202110030atl
J.D. McKissic,McKiJ.00,rushing,WAS,7,15,1,10,1.4,5,0.7,0,NA,202110030atl
Taylor Heinicke,HeinTa00,rushing,WAS,5,43,2,43,8.6,0,0,0,NA,202110030atl
Jaret Patterson,PattJa01,rushing,WAS,2,1,0,0,0,1,0.5,0,NA,202110030atl
Mike Davis,DaviMi01,rushing,ATL,13,14,1,1,0.1,13,1,0,NA,202110030atl
Wayne Gallman,GallWa00,rushing,ATL,6,29,2,19,3.2,10,1.7,1,6,202110030atl
Cordarrelle Patterson,PattCo00,rushing,ATL,6,34,1,21,3.5,13,2.2,0,NA,202110030atl
Feleipe Franks,FranFe00,rushing,ATL,1,3,NA,1,1,2,2,0,NA,202110030atl
Matt Ryan,RyanMa00,rushing,ATL,1,17,1,17,17,0,0,0,NA,202110030atl
Keith Smith,SmitKe03,rushing,ATL,1,2,1,1,1,1,1,0,NA,202110030atl
