player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Jared Goff,GoffJa00,passing,LAR,20,44,180,8,17,378,8.6,114,5.7,2.6,66,3.3,2,5.0%,9,22.5%,3,9,4,0,7,14.9%,0,NA,201812090chi
Johnny Hekker,HekkJo00,passing,LAR,1,1,7,1,100,2,2,2,2,2,5,5,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201812090chi
Mitchell Trubisky,TrubMi00,passing,CHI,16,30,110,6,19.4,223,7.4,59,3.7,2,51,3.2,0,0.0%,9,32.1%,1,7,4,0,5,14.7%,3,8,201812090chi
