player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Charvarius Ward,WardCh01,defense,KAN,1,10,4,40.0%,33,8.3,3.3,0,9.6,6.8,8,25,1,0,0,0,0,4,2,33.3%,201909150rai
Frank Clark,ClarFr01,defense,KAN,0,3,3,100.0%,18,6,6,0,91.7,2.3,7,11,1,0,0,0,0,3,0,0.0%,201909150rai
Anthony Hitchens,HitcAn00,defense,KAN,0,4,3,75.0%,15,5,3.8,0,80.2,0.8,1,14,4,0,0,0,0,5,0,0.0%,201909150rai
Ben Niemann,NiemBe00,defense,KAN,0,3,3,100.0%,32,10.7,10.7,0,111.1,4.7,14,18,1,0,0,0,0,3,1,25.0%,201909150rai
Bashaud Breeland,BreeBa00,defense,KAN,1,4,2,50.0%,30,15,7.5,0,35.4,15.5,25,5,0,0,0,0,0,8,0,0.0%,201909150rai
Darron Lee,LeexDa00,defense,KAN,0,2,2,100.0%,41,20.5,20.5,0,118.7,7,14,27,0,0,0,0,0,2,0,0.0%,201909150rai
Damien Wilson,WilsDa02,defense,KAN,0,5,2,40.0%,19,9.5,3.8,0,51.2,11,7,12,3,0,0,0,0,5,1,16.7%,201909150rai
Kendall Fuller,FullKe00,defense,KAN,0,2,1,50.0%,4,4,2,1,95.8,8.5,4,0,1,0,0,1,1,6,0,0.0%,201909150rai
Juan Thornhill,ThorJu00,defense,KAN,0,1,1,100.0%,6,6,6,0,91.7,0,0,6,0,0,0,0,0,3,1,25.0%,201909150rai
Chris Jones,JoneCh09,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,4,5,0,0.0%,201909150rai
Emmanuel Ogbah,OgbaEm00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201909150rai
Xavier Williams,WillXa00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,201909150rai
Tanoh Kpassagnon,KpasTa00,defense,KAN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0.0%,201909150rai
Tyrann Mathieu,MathTy00,defense,KAN,0,1,0,0.0%,NA,NA,0,NA,39.6,1,NA,NA,3,0,0,0,0,2,0,0.0%,201909150rai
Lamarcus Joyner,JoynLa00,defense,OAK,0,9,8,88.9%,92,11.5,10.2,1,146.3,7.2,54,38,0,0,0,0,0,6,0,0.0%,201909150rai
Vontaze Burfict,BurfVo00,defense,OAK,0,7,5,71.4%,67,13.4,9.6,1,141.1,8.9,39,28,5,0,0,0,0,4,3,42.9%,201909150rai
Daryl Worley,WorlDa00,defense,OAK,0,7,4,57.1%,60,15,8.6,0,85.4,18.7,44,16,0,0,0,0,0,7,0,0.0%,201909150rai
Gareon Conley,ConlGa00,defense,OAK,0,7,4,57.1%,76,19,10.9,1,134.5,18.7,67,9,0,0,0,0,0,3,0,0.0%,201909150rai
Tahir Whitehead,WhitTa00,defense,OAK,0,3,2,66.7%,28,14,9.3,0,96.5,11.3,13,15,1,0,0,0,0,7,0,0.0%,201909150rai
Curtis Riley,RileCu00,defense,OAK,0,3,2,66.7%,50,25,16.7,1,149.3,19.7,43,7,0,0,0,0,0,3,0,0.0%,201909150rai
Keisean Nixon,NixoKe00,defense,OAK,0,2,2,100.0%,71,35.5,35.5,0,118.7,30.5,61,10,0,0,0,0,0,2,0,0.0%,201909150rai
Trayvon Mullen,MullTr00,defense,OAK,0,2,1,50.0%,7,7,3.5,0,58.3,7.5,5,2,0,0,0,0,0,1,0,0.0%,201909150rai
Nicholas Morrow,MorrNi00,defense,OAK,0,2,1,50.0%,-1,-1,-0.5,0,56.2,2.5,-4,3,4,0,0,0,0,1,0,0.0%,201909150rai
Karl Joseph,JoseKa00,defense,OAK,0,1,1,100.0%,27,27,27,1,158.3,27,27,0,0,0,0,0,0,3,1,25.0%,201909150rai
Benson Mayowa,MayoBe00,defense,OAK,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.5,2,3,0,0.0%,201909150rai
P.J. Hall,HallP.00,defense,OAK,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,3,0,0.0%,201909150rai
Johnathan Hankins,HankJo00,defense,OAK,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,5,0,0.0%,201909150rai
Maxx Crosby,CrosMa00,defense,OAK,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201909150rai
Clelin Ferrell,FerrCl00,defense,OAK,0,1,0,0.0%,NA,NA,0,NA,39.6,11,NA,NA,0,0,0,0,0,3,0,0.0%,201909150rai
