player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Cam Newton,NewtCa00,passing,CAR,25,39,269,13,31.7,282,7.2,131,5.2,3.4,138,5.5,2,5.4%,5,13.5%,2,5,4,4,10,22.7%,3,11.3,201810210phi
Carson Wentz,WentCa00,passing,PHI,30,37,310,14,34.1,300,8.1,182,6.1,4.9,128,4.3,0,0.0%,4,10.8%,4,16,3,3,10,24.4%,0,NA,201810210phi
