player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Kirk Cousins,CousKi00,passing,MIN,21,28,253,11,36.7,308,11,164,7.8,5.9,89,4.2,1,3.6%,6,21.4%,2,11,1,0,3,10.0%,0,NA,201812230det
Matthew Stafford,StafMa00,passing,DET,18,32,116,8,23.5,231,7.2,48,2.7,1.5,68,3.8,3,9.4%,9,28.1%,2,12,0,0,2,5.9%,0,NA,201812230det
Matt Cassel,CassMa00,passing,DET,5,11,45,2,16.7,75,6.8,20,4,1.8,25,5,1,10.0%,3,30.0%,1,1,0,0,1,7.7%,1,14,201812230det
