player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Joe Burrow,BurrJo01,passing,CIN,22,34,203,11,32.4,297,8.7,120,5.5,3.5,83,3.8,2,5.9%,5,14.7%,0,14,0,5,5,14.3%,1,2,202011220was
Ryan Finley,FinlRy00,passing,CIN,3,10,30,1,7.1,124,12.4,24,8,2.4,6,2,1,10.0%,4,40.0%,4,10,3,2,9,60.0%,1,19,202011220was
Alex Smith,SmitAl03,passing,WAS,17,25,166,9,33.3,143,5.7,69,4.1,2.8,97,5.7,1,4.2%,3,12.5%,2,9,1,3,6,22.2%,0,NA,202011220was
