player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Jeff Wilson,WilsJe01,receiving,SFO,9,8,73,0,4,-2,-0.3,75,9.4,0.1,1,8,0,0,1,60.9,201812020sea
George Kittle,KittGe00,receiving,SFO,9,6,70,0,3,52,8.7,18,3,5.8,0,NA,1,11.1,0,90,201812020sea
Dante Pettis,PettDa00,receiving,SFO,7,5,129,2,4,60,12,69,13.8,10.1,1,5,0,0,0,153.3,201812020sea
Kendrick Bourne,BourKe00,receiving,SFO,7,4,60,0,3,35,8.8,25,6.3,6.4,0,NA,1,14.3,0,85.4,201812020sea
Matt Breida,BreiMa00,receiving,SFO,3,3,51,0,2,6,2,45,15,2,1,3,0,0,0,118.7,201812020sea
Kyle Juszczyk,JuszKy00,receiving,SFO,3,3,20,0,1,13,4.3,7,2.3,4.3,0,NA,0,0,0,94.4,201812020sea
Trent Taylor,TaylTr02,receiving,SFO,2,1,11,0,1,7,7,4,4,3.5,0,NA,0,0,0,66.7,201812020sea
Richie James,JameRi00,receiving,SFO,2,0,0,0,NA,0,NA,0,NA,2,0,NA,1,50,0,39.6,201812020sea
Jaron Brown,BrowJa03,receiving,SEA,3,3,67,2,3,43,14.3,24,8,14.3,0,NA,0,0,0,158.3,201812020sea
Chris Carson,CarsCh00,receiving,SEA,4,3,39,0,1,-3,-1,42,14,-1.3,0,NA,0,0,0,105.2,201812020sea
Doug Baldwin,BaldDo00,receiving,SEA,4,2,22,1,2,6,3,16,8,8.3,1,2,0,0,0,106.2,201812020sea
Tyler Lockett,LockTy00,receiving,SEA,2,1,52,1,1,44,44,8,8,31,0,NA,0,0,0,135.4,201812020sea
Malik Turner,TurnMa00,receiving,SEA,1,1,1,0,NA,-3,-3,4,4,-3,0,NA,0,0,0,79.2,201812020sea
Nick Vannett,VannNi00,receiving,SEA,1,1,4,0,NA,1,1,3,3,1,0,NA,0,0,0,83.3,201812020sea
J.D. McKissic,McKiJ.00,receiving,SEA,1,0,0,0,NA,0,NA,0,NA,7,0,NA,1,100,0,39.6,201812020sea
David Moore,MoorDa03,receiving,SEA,1,0,0,0,NA,0,NA,0,NA,9,0,NA,0,0,0,39.6,201812020sea
