player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Tyler Lockett,LockTy00,receiving,SEA,14,12,90,2,6,43,3.6,47,3.9,6.5,0,NA,0,0,0,133,202101030sfo
D.K. Metcalf,MetcDK00,receiving,SEA,9,3,21,0,2,14,4.7,7,2.3,12.6,0,NA,1,11.1,0,42.4,202101030sfo
Chris Carson,CarsCh00,receiving,SEA,2,2,39,0,2,6,3,33,16.5,3,0,NA,0,0,0,118.7,202101030sfo
Will Dissly,DissWi00,receiving,SEA,2,1,20,0,1,3,3,17,17,6,0,NA,1,50,0,85.4,202101030sfo
Jacob Hollister,HollJa03,receiving,SEA,3,1,6,0,NA,5,5,1,1,4.7,0,NA,0,0,0,42.4,202101030sfo
David Moore,MoorDa03,receiving,SEA,1,1,5,0,NA,-4,-4,9,9,-4,0,NA,0,0,0,87.5,202101030sfo
Freddie Swain,SwaiFr00,receiving,SEA,1,0,0,0,NA,0,NA,0,NA,54,0,NA,0,0,0,39.6,202101030sfo
George Kittle,KittGe00,receiving,SFO,9,7,68,0,3,38,5.4,30,4.3,8.6,0,NA,0,0,0,98.1,202101030sfo
Kendrick Bourne,BourKe00,receiving,SFO,6,5,76,0,5,38,7.6,38,7.6,7,0,NA,0,0,0,118.7,202101030sfo
Richie James,JameRi00,receiving,SFO,5,3,66,0,2,47,15.7,19,6.3,13,0,NA,0,0,0,104.2,202101030sfo
Jeff Wilson,WilsJe01,receiving,SFO,7,3,12,1,2,9,3,3,1,2,0,NA,2,28.6,0,89.9,202101030sfo
River Cracraft,CracRi00,receiving,SFO,2,2,17,0,1,10,5,7,3.5,5,0,NA,0,0,0,102.1,202101030sfo
Ross Dwelley,DwelRo00,receiving,SFO,2,2,21,0,1,17,8.5,4,2,8.5,0,NA,0,0,0,110.4,202101030sfo
Kyle Juszczyk,JuszKy00,receiving,SFO,2,1,4,0,NA,4,4,0,0,14.5,0,NA,0,0,0,56.2,202101030sfo
Jerick McKinnon,McKiJe00,receiving,SFO,1,1,6,0,NA,5,5,1,1,5,0,NA,0,0,0,91.7,202101030sfo
Charlie Woerner,WoerCh00,receiving,SFO,1,1,3,0,NA,3,3,0,0,3,0,NA,0,0,0,79.2,202101030sfo
