player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Kyle Fuller,FullKy00,defense,CHI,2,12,9,75.0%,153,17,12.8,1,104.9,10.9,66,87,0,0,0,0,0,7,1,12.5%,201810140mia
Bryce Callahan,CallBr00,defense,CHI,0,6,6,100.0%,108,18,18,1,158.3,3.5,21,87,2,0,1,0,1,7,0,0.0%,201810140mia
Adrian Amos,AmosAd00,defense,CHI,0,11,5,45.5%,64,12.8,5.8,0,64.2,12.9,42,22,1,0,0,0,0,9,5,35.7%,201810140mia
Danny Trevathan,TrevDa00,defense,CHI,0,2,2,100.0%,26,13,13,0,118.7,1.5,3,23,11,1,1,0,2,8,3,27.3%,201810140mia
Roquan Smith,SmitRo07,defense,CHI,0,5,2,40.0%,6,3,1.2,0,47.9,1.6,-9,15,5,1,0,0,1,13,2,13.3%,201810140mia
Eddie Jackson,JackEd01,defense,CHI,0,3,2,66.7%,5,2.5,1.7,1,109.7,3.3,3,2,0,0,0,0,0,6,3,33.3%,201810140mia
Leonard Floyd,FloyLe00,defense,CHI,0,1,1,100.0%,6,6,6,0,91.7,6,6,0,6,2,0,0,2,4,0,0.0%,201810140mia
Aaron Lynch,LyncAa00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,1,3,0,0.0%,201810140mia
Khalil Mack,MackKh00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,1,2,1,33.3%,201810140mia
Roy Robertson-Harris,RobeRo00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,100.0%,201810140mia
Nick Kwiatkoski,KwiaNi00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,NA,201810140mia
Akiem Hicks,HickAk00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,8,1,11.1%,201810140mia
Prince Amukamara,AmukPr00,defense,CHI,0,1,0,0.0%,NA,NA,0,NA,39.6,29,NA,NA,0,0,0,0,0,2,0,0.0%,201810140mia
Jonathan Bullard,BullJo00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,33.3%,201810140mia
Torry McTyer,McTyTo00,defense,MIA,0,6,5,83.3%,126,25.2,21,1,158.3,20.8,106,20,1,0,0,0,0,4,0,0.0%,201810140mia
Jerome Baker,BakeJe00,defense,MIA,0,6,5,83.3%,73,14.6,12.2,0,117.4,4.7,4,69,1,0,0,0,0,2,2,50.0%,201810140mia
Raekwon McMillan,McMiRa02,defense,MIA,0,4,3,75.0%,42,14,10.5,1,147.9,7.8,28,14,0,0,0,0,0,6,1,14.3%,201810140mia
Cordrea Tankersley,TankCo00,defense,MIA,0,3,3,100.0%,42,14,14,0,118.7,10.7,32,10,0,0,0,0,0,5,1,16.7%,201810140mia
Xavien Howard,HowaXa00,defense,MIA,0,3,2,66.7%,4,2,1.3,0,70.1,7.3,4,0,0,0,0,0,0,3,0,0.0%,201810140mia
T.J. McDonald,McDoTJ00,defense,MIA,1,4,2,50.0%,36,18,9,1,81.2,18,26,10,0,0,0,0,0,3,0,0.0%,201810140mia
Kiko Alonso,AlonKi00,defense,MIA,0,3,1,33.3%,11,11,3.7,0,45.1,13,-1,12,3,0,0,0,0,11,2,15.4%,201810140mia
Reshad Jones,JoneRe99,defense,MIA,0,4,1,25.0%,12,12,3,1,79.2,16.8,12,0,1,0,0,0,0,5,1,16.7%,201810140mia
Jonathan Woodard,WoodJo00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3,3,0,0.0%,201810140mia
Cameron Malveaux,MalvCa00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,3,0,0.0%,201810140mia
Andre Branch,BranAn00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,3,2,40.0%,201810140mia
Minkah Fitzpatrick,FitzMi00,defense,MIA,0,1,0,0.0%,NA,NA,0,NA,39.6,35,NA,NA,4,1,0,0,1,3,1,25.0%,201810140mia
Robert Quinn,QuinRo00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,4,0,0.0%,201810140mia
Vincent Taylor,TaylVi00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0.0%,201810140mia
Akeem Spence,SpenAk00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201810140mia
Jamiyus Pittman,PittJa00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,201810140mia
Davon Godchaux,GodcDa00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,25.0%,201810140mia
