player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Randall Cobb,CobbRa00,receiving,HOU,4,4,95,1,4,65,16.3,30,7.5,16.3,0,NA,0,0,0,158.3,202009270pit
Will Fuller,FullWi01,receiving,HOU,5,4,54,1,4,47,11.8,7,1.8,11.8,0,NA,0,0,0,151.2,202009270pit
Brandin Cooks,CookBr00,receiving,HOU,5,3,23,0,1,9,3,14,4.7,9.6,1,3,0,0,0,71.2,202009270pit
Kenny Stills,StilKe00,receiving,HOU,4,3,35,0,1,31,10.3,4,1.3,15.3,0,NA,0,0,1,61.5,202009270pit
Jordan Akins,AkinJo00,receiving,HOU,3,2,28,0,1,13,6.5,15,7.5,6,0,NA,0,0,0,96.5,202009270pit
David Johnson,JohnDa08,receiving,HOU,3,2,23,0,1,19,9.5,4,2,6.7,0,NA,0,0,0,89.6,202009270pit
Cullen Gillaspia,GillCu00,receiving,HOU,1,1,6,0,NA,-2,-2,8,8,-2,0,NA,0,0,0,91.7,202009270pit
Darren Fells,FellDa01,receiving,HOU,2,0,0,0,NA,0,NA,0,NA,8,0,NA,0,0,0,39.6,202009270pit
Eric Ebron,EbroEr00,receiving,PIT,7,5,52,1,3,44,8.8,8,1.6,8.3,0,NA,0,0,0,132.1,202009270pit
James Washington,WashJa00,receiving,PIT,7,5,36,0,2,27,5.4,9,1.8,9.7,0,NA,1,14.3,0,83,202009270pit
James Conner,ConnJa00,receiving,PIT,5,4,40,0,2,5,1.3,35,8.8,3.4,0,NA,1,20,0,100,202009270pit
JuJu Smith-Schuster,SmitJu00,receiving,PIT,5,4,43,1,3,14,3.5,29,7.3,8.6,0,NA,0,0,0,142.1,202009270pit
Vance McDonald,McDoVa00,receiving,PIT,3,3,35,0,2,9,3,26,8.7,3,1,3,0,0,0,115.3,202009270pit
Chase Claypool,ClayCh01,receiving,PIT,4,1,24,0,1,1,1,23,23,14.8,2,0.5,0,0,0,52.1,202009270pit
Anthony McFarland Jr.,McFaAn00,receiving,PIT,2,1,7,0,0,-3,-3,10,10,-0.5,1,1,1,50,0,58.3,202009270pit
Diontae Johnson,JohnDi01,receiving,PIT,2,0,0,0,NA,0,NA,0,NA,34.5,0,NA,0,0,0,39.6,202009270pit
