player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Jalen Mills,MillJa02,defense,PHI,0,5,4,80.0%,82,20.5,16.4,0,118.7,23.4,69,13,2,0,0,0,0,5,3,37.5%,202011220cle
Avonte Maddox,MaddAv00,defense,PHI,0,5,3,60.0%,58,19.3,11.6,0,100.4,12.6,50,8,0,0,0,0,0,3,1,25.0%,202011220cle
Cre'von LeBlanc,LeBlCr01,defense,PHI,0,2,2,100.0%,20,10,10,0,108.3,8,16,4,0,0,0,0,0,3,0,0.0%,202011220cle
Duke Riley,RileDu00,defense,PHI,0,1,1,100.0%,10,10,10,0,108.3,2,2,8,1,0,0,0,0,4,0,0.0%,202011220cle
Davion Taylor,TaylDa01,defense,PHI,0,2,1,50.0%,21,21,10.5,0,87.5,10,18,3,0,0,0,0,0,3,0,0.0%,202011220cle
Darius Slay,SlayDa00,defense,PHI,0,2,1,50.0%,13,13,6.5,0,70.8,13.5,7,6,1,0,0,0,0,1,0,0.0%,202011220cle
Fletcher Cox,CoxxFl00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,2,1,33.3%,202011220cle
Javon Hargrave,HargJa00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,7,0,0.0%,202011220cle
Alex Singleton,SingAl00,defense,PHI,0,1,0,0.0%,NA,NA,0,NA,39.6,15,NA,NA,2,0,0,1,1,12,2,14.3%,202011220cle
Josh Sweat,SweaJo00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,6,1,14.3%,202011220cle
Joe Ostman,OstmJo00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,202011220cle
Derek Barnett,BarnDe01,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,3,0,0.0%,202011220cle
Rodney McLeod,McLeRo00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,4,2,33.3%,202011220cle
T.J. Edwards,EdwaTJ02,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,1,16.7%,202011220cle
Brandon Graham,GrahBr99,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,1,16.7%,202011220cle
Denzel Ward,WardDe02,defense,CLE,1,10,4,40.0%,27,6.8,2.7,0,8.3,7.5,16,11,1,0,1,0,1,3,3,50.0%,202011220cle
Mack Wilson,WilsMa03,defense,CLE,0,5,4,80.0%,65,16.3,13,1,158.3,12.8,52,13,2,0,0,0,0,4,1,20.0%,202011220cle
Terrance Mitchell,MitcTe00,defense,CLE,0,6,3,50.0%,45,15,7.5,0,75,13.5,27,18,0,0,0,0,0,4,0,0.0%,202011220cle
Andrew Sendejo,SendAn00,defense,CLE,0,3,3,100.0%,9,3,3,1,118.7,-2.3,-7,16,0,0,0,0,0,7,0,0.0%,202011220cle
Ronnie Harrison,HarrRo02,defense,CLE,0,2,2,100.0%,54,27,27,0,118.7,17,34,20,0,0,0,0,0,1,0,0.0%,202011220cle
Malcolm Smith,SmitMa02,defense,CLE,0,2,2,100.0%,12,6,6,0,91.7,1,2,10,1,0,0,0,0,4,2,33.3%,202011220cle
B.J. Goodson,GoodB.00,defense,CLE,0,3,2,66.7%,11,5.5,3.7,0,72.9,1.7,6,5,1,0,0,0,0,4,0,0.0%,202011220cle
Kevin Johnson,JohnKe04,defense,CLE,0,2,1,50.0%,12,12,6,0,68.7,0,0,12,4,0,0,0,0,2,0,0.0%,202011220cle
Adrian Clayborn,ClayAd00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,1.5,5,3,0,0.0%,202011220cle
Olivier Vernon,VernOl00,defense,CLE,0,1,0,0.0%,NA,NA,0,NA,39.6,-3,NA,NA,0,0,1,3,4,5,0,0.0%,202011220cle
Sheldon Richardson,RichSh00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,4,0,0.0%,202011220cle
Porter Gustin,GustPo01,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,3,0,0.0%,202011220cle
Larry Ogunjobi,OgunLa00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,3,1,25.0%,202011220cle
Jordan Elliott,ElliJo02,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,202011220cle
Karl Joseph,JoseKa00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,3,0,0.0%,202011220cle
Sheldrick Redwine,RedwSh00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,50.0%,202011220cle
Sione Takitaki,TakiSi00,defense,CLE,1,1,0,0.0%,NA,NA,0,NA,0,-4,NA,NA,0,0,0,0,0,3,0,0.0%,202011220cle
