player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Lamar Jackson,JackLa00,passing,BAL,18,24,204,11,39.3,190,7.9,101,5.6,4.2,103,5.7,0,0.0%,3,13.0%,4,10,3,1,8,25.8%,3,5.3,202009200htx
Deshaun Watson,WatsDe00,passing,HOU,25,36,275,15,37.5,283,7.9,163,6.5,4.5,112,4.5,0,0.0%,6,18.2%,4,18,6,7,17,37.8%,5,3.4,202009200htx
