player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Michael Thomas,ThomMi05,receiving,NOR,12,8,89,0,4,46,5.8,43,5.4,4.3,0,NA,2,16.7,0,88.5,201910130jax
Alvin Kamara,KamaAl00,receiving,NOR,8,7,35,0,1,-4,-0.6,39,5.6,-0.1,0,NA,1,12.5,0,84.9,201910130jax
Jared Cook,CookJa02,receiving,NOR,3,3,37,1,3,21,7,16,5.3,7,0,NA,0,0,0,157.6,201910130jax
Latavius Murray,MurrLa00,receiving,NOR,3,3,35,0,1,-13,-4.3,48,16,-4.3,0,NA,0,0,0,115.3,201910130jax
Ted Ginn Jr.,GinnTe00,receiving,NOR,6,2,36,0,2,29,14.5,7,3.5,19.8,0,NA,2,33.3,0,54.9,201910130jax
Josh Hill,HillJo02,receiving,NOR,2,1,8,0,1,8,8,0,0,6,0,NA,0,0,0,60.4,201910130jax
Leonard Fournette,FourLe00,receiving,JAX,6,6,46,0,4,3,0.5,43,7.2,0.5,0,NA,0,0,0,98.6,201910130jax
DJ Chark,CharDJ00,receiving,JAX,7,3,43,0,2,20,6.7,23,7.7,12.7,0,NA,0,0,1,23.8,201910130jax
Dede Westbrook,WestDe00,receiving,JAX,8,3,53,0,3,26,8.7,27,9,6.6,1,3,0,0,0,60.9,201910130jax
Seth Devalve,DevaSe00,receiving,JAX,1,1,16,0,NA,15,15,1,1,15,0,NA,0,0,0,118.7,201910130jax
Geoff Swaim,SwaiGe00,receiving,JAX,2,1,5,0,NA,3,3,2,2,3.5,0,NA,0,0,0,56.2,201910130jax
Chris Conley,ConlCh00,receiving,JAX,3,0,0,0,NA,0,NA,0,NA,12,0,NA,0,0,0,39.6,201910130jax
