player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Brandon Allen,AlleBr00,passing,CIN,15,29,136,4,12.1,159,5.5,27,1.8,0.9,109,7.3,1,3.4%,9,31.0%,4,6,1,2,7,21.2%,0,NA,202201090cle
Case Keenum,KeenCa00,passing,CLE,17,24,176,8,32,109,4.5,64,3.8,2.7,112,6.6,1,4.2%,4,16.7%,1,4,0,2,3,11.1%,2,6,202201090cle
