player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Jacoby Brissett,BrisJa00,passing,IND,21,27,190,9,31,158,5.9,92,4.4,3.4,98,4.7,3,11.1%,1,3.7%,2,2,0,3,5,16.7%,1,6,201909080sdg
Philip Rivers,RivePh00,passing,LAC,25,34,333,14,36.8,234,6.9,147,5.9,4.3,186,7.4,1,2.9%,5,14.7%,4,12,4,4,12,30.8%,1,6,201909080sdg
