player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Justin Herbert,HerbJu00,passing,LAC,31,47,337,20,40.8,364,7.7,210,6.8,4.5,127,4.1,4,8.7%,6,13.0%,2,16,3,2,7,14.3%,0,NA,202109120was
Taylor Heinicke,HeinTa00,passing,WAS,11,15,122,6,40,109,7.3,82,7.5,5.5,40,3.6,1,7.1%,2,14.3%,0,5,0,4,4,22.2%,3,5.7,202109120was
Ryan Fitzpatrick,FitzRy00,passing,WAS,3,6,13,NA,NA,4,0.7,7,2.3,1.2,6,2,1,16.7%,1,16.7%,1,0,1,2,4,50.0%,1,2,202109120was
