player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Rashaad Penny,PennRa00,receiving,SEA,5,4,35,0,1,8,2,27,6.8,1.4,1,4,1,20,0,95.8,201809090den
Brandon Marshall,MarsBr00,receiving,SEA,6,3,46,1,3,45,15,1,0.3,13.8,0,NA,0,0,1,75.7,201809090den
Chris Carson,CarsCh00,receiving,SEA,5,3,28,0,1,0,0,28,9.3,-0.2,2,1.5,1,20,0,75.4,201809090den
Will Dissly,DissWi00,receiving,SEA,5,3,105,1,3,39,13,66,22,16.4,2,1.5,0,0,0,143.7,201809090den
Tyler Lockett,LockTy00,receiving,SEA,4,3,59,1,1,34,11.3,25,8.3,9.3,0,NA,0,0,0,156.2,201809090den
Nick Vannett,VannNi00,receiving,SEA,2,1,11,0,1,8,8,3,3,12,0,NA,0,0,0,66.7,201809090den
Tre Madden,MaddTr01,receiving,SEA,1,1,7,0,NA,0,0,7,7,0,0,NA,0,0,0,95.8,201809090den
Jaron Brown,BrowJa03,receiving,SEA,3,1,7,0,NA,7,7,0,0,28,0,NA,0,0,1,2.8,201809090den
David Moore,MoorDa03,receiving,SEA,1,0,0,0,NA,0,NA,0,NA,14,0,NA,0,0,0,39.6,201809090den
Doug Baldwin,BaldDo00,receiving,SEA,1,0,0,0,NA,0,NA,0,NA,7,0,NA,0,0,0,39.6,201809090den
Emmanuel Sanders,SandEm00,receiving,DEN,11,10,135,1,3,84,8.4,51,5.1,9.5,1,10,0,0,1,110.2,201809090den
Demaryius Thomas,ThomDe03,receiving,DEN,10,6,63,1,5,24,4,39,6.5,6.8,1,6,1,10,1,72.1,201809090den
Phillip Lindsay,LindPh00,receiving,DEN,3,2,31,1,1,0,0,31,15.5,-0.3,1,2,1,33.3,0,140.3,201809090den
Jake Butt,ButtJa00,receiving,DEN,4,2,29,0,2,11,5.5,18,9,11,0,NA,0,0,1,34.4,201809090den
Devontae Booker,BookDe00,receiving,DEN,2,2,11,0,NA,-8,-4,19,9.5,-4,0,NA,0,0,0,89.6,201809090den
Courtland Sutton,SuttCo00,receiving,DEN,5,2,45,0,2,29,14.5,16,8,13.4,0,NA,0,0,0,72.9,201809090den
Jeff Heuerman,HeueJe00,receiving,DEN,1,1,15,0,1,15,15,0,0,15,0,NA,0,0,0,118.7,201809090den
Matt LaCosse,LaCoMa00,receiving,DEN,1,0,0,0,NA,0,NA,0,NA,16,0,NA,0,0,0,39.6,201809090den
Tim Patrick,PatrTi00,receiving,DEN,2,0,0,0,NA,0,NA,0,NA,30.5,0,NA,1,50,0,39.6,201809090den
