player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Todd Gurley,GurlTo01,rushing,LAR,15,63,4,33,2.2,30,2,1,15,201810210sfo
Malcolm Brown,BrowMa03,rushing,LAR,13,65,4,34,2.6,31,2.4,3,4.3,201810210sfo
Jared Goff,GoffJa00,rushing,LAR,3,4,0,4,1.3,0,0,0,NA,201810210sfo
Sean Mannion,MannSe00,rushing,LAR,3,1,1,0,0,1,0.3,0,NA,201810210sfo
Brandin Cooks,CookBr00,rushing,LAR,1,7,1,6,6,1,1,0,NA,201810210sfo
Robert Woods,WoodRo02,rushing,LAR,1,6,0,6,6,0,0,0,NA,201810210sfo
Alfred Morris,MorrAl00,rushing,SFO,9,25,2,12,1.3,13,1.4,0,NA,201810210sfo
Raheem Mostert,MostRa00,rushing,SFO,7,59,4,32,4.6,27,3.9,1,7,201810210sfo
Matt Breida,BreiMa00,rushing,SFO,5,15,1,12,2.4,3,0.6,0,NA,201810210sfo
C.J. Beathard,BeatC.00,rushing,SFO,2,13,1,13,6.5,0,0,0,NA,201810210sfo
Kyle Juszczyk,JuszKy00,rushing,SFO,1,-5,0,-5,-5,0,0,0,NA,201810210sfo
