player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Michael Jacquet,JacqMi00,defense,PHI,0,10,8,80.0%,158,19.8,15.8,1,152.1,12.9,107,51,1,0,1,1,2,7,1,12.5%,202012200crd
Nickell Robey-Coleman,RobeNi00,defense,PHI,0,9,7,77.8%,95,13.6,10.6,1,147.7,12,76,19,0,0,0,0,0,9,0,0.0%,202012200crd
Marcus Epps,EppsMa00,defense,PHI,1,6,5,83.3%,76,15.2,12.7,0,79.2,8,45,31,0,0,0,0,0,7,2,22.2%,202012200crd
Alex Singleton,SingAl00,defense,PHI,0,3,3,100.0%,13,4.3,4.3,1,124.3,1,3,10,4,0,0,0,0,11,0,0.0%,202012200crd
Jalen Mills,MillJa02,defense,PHI,0,4,3,75.0%,80,26.7,20,0,116.7,12.5,32,48,3,0,0,0,0,5,1,16.7%,202012200crd
Derek Barnett,BarnDe01,defense,PHI,0,1,1,100.0%,8,8,8,0,100,-4,-4,12,0,4,0,0,4,3,0,0.0%,202012200crd
Duke Riley,RileDu00,defense,PHI,0,1,1,100.0%,2,2,2,0,79.2,-4,-4,6,7,0,0,0,0,1,1,50.0%,202012200crd
Malik Jackson,JackMa02,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,202012200crd
Fletcher Cox,CoxxFl00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,4,0,0.0%,202012200crd
Brandon Graham,GrahBr99,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,202012200crd
K'Von Wallace,WallKV00,defense,PHI,0,1,0,0.0%,NA,NA,0,NA,39.6,4,NA,NA,1,0,0,0,0,1,0,0.0%,202012200crd
Javon Hargrave,HargJa00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,33.3%,202012200crd
Kevon Seymour,SeymKe00,defense,PHI,0,1,0,0.0%,NA,NA,0,NA,39.6,7,NA,NA,0,0,0,0,0,2,0,0.0%,202012200crd
T.J. Edwards,EdwaTJ02,defense,PHI,0,1,0,0.0%,NA,NA,0,NA,39.6,23,NA,NA,0,0,0,0,0,1,0,0.0%,202012200crd
Byron Murphy,MurpBy00,defense,ARI,0,13,8,61.5%,43,5.4,3.3,1,92.8,9.3,13,30,2,0,0,1,1,4,0,0.0%,202012200crd
Patrick Peterson,PetePa00,defense,ARI,0,8,4,50.0%,56,14,7,1,112.5,19.4,56,0,0,0,0,0,0,6,0,0.0%,202012200crd
Dre Kirkpatrick,KirkDr00,defense,ARI,0,5,3,60.0%,63,21,12.6,0,104.2,13.6,38,25,0,0,0,0,0,2,1,33.3%,202012200crd
Chris Banjo,BanjCh00,defense,ARI,0,3,2,66.7%,30,15,10,0,99.3,-0.3,-4,34,3,1,0,0,1,5,0,0.0%,202012200crd
Jordan Hicks,HickJo00,defense,ARI,0,4,2,50.0%,69,34.5,17.3,0,95.8,14.5,45,24,12,0,1,0,1,6,0,0.0%,202012200crd
Isaiah Simmons,SimmIs00,defense,ARI,0,4,2,50.0%,35,17.5,8.8,1,119.8,2.5,-6,41,12,1,0,0,1,5,2,28.6%,202012200crd
De'Vondre Campbell,CampDe00,defense,ARI,0,3,2,66.7%,21,10.5,7,0,86.8,6.7,13,8,2,0,0,0,0,3,2,40.0%,202012200crd
Markus Golden,GoldMa00,defense,ARI,0,1,1,100.0%,7,7,7,0,95.8,-4,-4,11,5,0,1,0,1,5,0,0.0%,202012200crd
Budda Baker,BakeBu00,defense,ARI,0,1,1,100.0%,14,14,14,0,118.7,14,14,0,4,0,0,0,0,4,1,20.0%,202012200crd
Dennis Gardeck,GardDe01,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,2,2,5,0,0.0%,202012200crd
Haason Reddick,ReddHa00,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,0,1,2,4,1,20.0%,202012200crd
Rashard Lawrence,LawrRa01,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,202012200crd
Zach Allen,AlleZa01,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,11,0,0.0%,202012200crd
Devon Kennard,KennDe00,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,100.0%,202012200crd
Leki Fotu,FotuLe00,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,0,0.0%,202012200crd
Domata Peko,PekoDo20,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,33.3%,202012200crd
Zeke Turner,TurnZe00,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0.0%,202012200crd
