player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Zach Wilson,WilsZa00,passing,NYJ,19,35,160,10,25,270,7.7,117,6.2,3.3,43,2.3,4,12.1%,6,18.2%,5,12,8,4,17,NA,0,NA,202109260den
Teddy Bridgewater,BridTe00,passing,DEN,19,25,235,10,37,200,8,137,7.2,5.5,98,5.2,0,0.0%,4,16.7%,2,7,5,2,9,NA,2,11.5,202109260den
