player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Darron Lee,LeexDa00,defense,NYJ,2,10,8,80.0%,43,5.4,4.3,0,45,2.3,17,26,4,0,0,0,0,7,1,12.5%,201809100det
Buster Skrine,SkriBu00,defense,NYJ,0,10,5,50.0%,67,13.4,6.7,0,71.7,7.8,54,13,2,0,0,0,0,7,1,12.5%,201809100det
Trumaine Johnson,JohnTr05,defense,NYJ,1,9,4,44.4%,62,15.5,6.9,0,28.2,9.8,36,26,0,0,0,0,0,3,0,0.0%,201809100det
Avery Williamson,WillAv00,defense,NYJ,0,4,3,75.0%,15,5,3.8,0,80.2,6.3,11,4,3,1,0,0,1,3,0,0.0%,201809100det
Darryl Roberts,RobeDa00,defense,NYJ,0,3,3,100.0%,27,9,9,0,104.2,2,6,21,0,0,0,0,0,1,2,66.7%,201809100det
Jamal Adams,AdamJa00,defense,NYJ,1,5,2,40.0%,17,8.5,3.4,0,10,11.2,7,10,4,0,0,0,0,6,0,0.0%,201809100det
Morris Claiborne,ClaiMo00,defense,NYJ,1,7,2,28.6%,41,20.5,5.9,0,11.9,11.9,24,17,0,0,0,0,0,0,2,100.0%,201809100det
Doug Middleton,MiddDo01,defense,NYJ,0,4,2,50.0%,37,18.5,9.3,1,121.9,19.3,18,19,1,0,0,0,0,5,1,16.7%,201809100det
Parry Nickerson,NickPa00,defense,NYJ,0,3,1,33.3%,3,3,1,0,42.4,1.7,-4,7,0,0,0,0,0,1,0,0.0%,201809100det
Neville Hewitt,HewiNe00,defense,NYJ,0,1,1,100.0%,7,7,7,0,95.8,4,4,3,0,0,0,0,0,1,0,0.0%,201809100det
Brandon Copeland,CopeBr00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,0,4,2,0,0.0%,201809100det
Henry Anderson,AndeHe00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,0,0,NA,201809100det
Leonard Williams,WillLe02,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,3,0,0,NA,201809100det
Jeremiah Attaochu,AttaJe00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,1,0,0.0%,201809100det
Jordan Jenkins,JenkJo01,defense,NYJ,0,1,0,0.0%,NA,NA,0,NA,39.6,5,NA,NA,0,1,0,0,1,2,0,0.0%,201809100det
Frankie Luvu,LuvuFr00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,1,3,0,0.0%,201809100det
Steve McLendon,McLeSt00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,25.0%,201809100det
J.J. Wilcox,WilcJ.00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0.0%,201809100det
Nevin Lawson,LawsNe00,defense,DET,0,6,4,66.7%,51,12.8,8.5,1,132.6,9.2,24,27,0,0,0,0,0,4,0,0.0%,201809100det
Tavon Wilson,WilsTa00,defense,DET,0,3,3,100.0%,59,19.7,19.7,1,158.3,18,54,5,0,0,0,0,0,6,3,33.3%,201809100det
Jarrad Davis,DaviJa01,defense,DET,0,2,2,100.0%,16,8,8,0,100,0.5,1,15,1,1,0,0,1,4,2,33.3%,201809100det
Darius Slay,SlayDa00,defense,DET,0,3,2,66.7%,10,5,3.3,0,71.5,4,1,9,0,0,0,0,0,1,0,0.0%,201809100det
Christian Jones,JoneCh05,defense,DET,0,1,1,100.0%,11,11,11,0,112.5,-6,-6,17,2,1,0,0,1,2,0,0.0%,201809100det
Jamal Agnew,AgneJa00,defense,DET,0,1,1,100.0%,12,12,12,0,116.7,6,6,6,1,1,0,0,1,2,1,33.3%,201809100det
Quandre Diggs,DiggQu00,defense,DET,1,2,1,50.0%,4,4,2,0,16.7,8,4,0,0,0,0,0,0,4,2,33.3%,201809100det
Glover Quin,QuinGl99,defense,DET,0,1,1,100.0%,15,15,15,0,118.7,11,11,4,0,0,0,0,0,2,2,50.0%,201809100det
Devon Kennard,KennDe00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,1,3,6,2,25.0%,201809100det
Ezekiel Ansah,AnsaEz00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,4,0,0.0%,201809100det
Da'Shawn Hand,HandDa00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,4,1,20.0%,201809100det
Sylvester Williams,WillSy00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201809100det
Ricky Jean-Francois,JeanRi99,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,4,1,20.0%,201809100det
Marquis Flowers,FlowMa00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,201809100det
Kerry Hyder,HydeKe01,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,2,40.0%,201809100det
