player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Kyler Murray,MurrKy00,passing,ARI,24,32,268,11,31.4,230,7.2,128,5.3,4,140,5.8,1,3.4%,2,6.9%,3,7,8,0,11,28.2%,4,9.5,202110030ram
Matthew Stafford,StafMa00,passing,LAR,26,41,280,13,31.7,354,8.6,173,6.7,4.2,107,4.1,1,2.4%,11,26.8%,0,8,2,5,7,16.3%,2,6,202110030ram
