player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Wayne Gallman,GallWa00,rushing,ATL,15,55,2,40,2.7,15,1,1,15,202111140dal
Mike Davis,DaviMi01,rushing,ATL,4,18,NA,16,4,2,0.5,0,NA,202111140dal
Cordarrelle Patterson,PattCo00,rushing,ATL,4,25,1,20,5,5,1.3,0,NA,202111140dal
Keith Smith,SmitKe03,rushing,ATL,1,5,NA,0,0,5,5,0,NA,202111140dal
Ezekiel Elliott,ElliEz00,rushing,DAL,14,41,4,29,2.1,12,0.9,2,7,202111140dal
Tony Pollard,PollTo00,rushing,DAL,11,42,2,21,1.9,21,1.9,2,5.5,202111140dal
Corey Clement,ClemCo00,rushing,DAL,6,20,1,12,2,8,1.3,0,NA,202111140dal
Cooper Rush,RushCo00,rushing,DAL,3,-6,NA,-6,-2,0,0,0,NA,202111140dal
Dak Prescott,PresDa01,rushing,DAL,2,5,1,4,2,1,0.5,0,NA,202111140dal
CeeDee Lamb,LambCe00,rushing,DAL,1,12,0,12,12,0,0,0,NA,202111140dal
