player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Blake Jarwin,JarwBl00,receiving,DAL,8,7,119,3,5,86,12.3,33,4.7,11.6,0,NA,0,0,0,158.3,201812300nyg
Cole Beasley,BeasCo00,receiving,DAL,6,6,94,1,5,65,10.8,29,4.8,10.8,0,NA,0,0,0,158.3,201812300nyg
Amari Cooper,CoopAm00,receiving,DAL,11,5,31,0,3,32,6.4,-1,-0.2,12.5,0,NA,2,18.2,0,52.5,201812300nyg
Michael Gallup,GallMi00,receiving,DAL,6,3,50,0,2,22,7.3,28,9.3,7,0,NA,0,0,0,78.5,201812300nyg
Rod Smith,SmitRo06,receiving,DAL,3,2,14,0,0,2,1,12,6,-0.7,0,NA,0,0,0,77.1,201812300nyg
Allen Hurns,HurnAl01,receiving,DAL,1,1,49,0,1,34,34,15,15,34,0,NA,0,0,0,118.7,201812300nyg
Dalton Schultz,SchuDa00,receiving,DAL,2,1,17,0,1,3,3,14,14,2.5,0,NA,0,0,0,79.2,201812300nyg
Tavon Austin,AustTa00,receiving,DAL,3,1,10,0,1,4,4,6,6,14.3,0,NA,0,0,0,43.7,201812300nyg
Noah Brown,BrowNo00,receiving,DAL,1,1,3,0,NA,2,2,1,1,2,0,NA,0,0,0,79.2,201812300nyg
Darius Jackson,JackDa01,receiving,DAL,1,0,0,0,NA,0,NA,0,NA,-1,0,NA,0,0,0,39.6,201812300nyg
Jamize Olawale,OlawJa00,receiving,DAL,1,0,0,0,NA,0,NA,0,NA,-1,0,NA,0,0,0,39.6,201812300nyg
Evan Engram,EngrEv00,receiving,NYG,8,5,81,1,4,8,1.6,73,14.6,4.9,0,NA,0,0,0,135.9,201812300nyg
Cody Latimer,LatiCo00,receiving,NYG,6,4,72,1,2,72,18,0,0,20,0,NA,0,0,0,147.2,201812300nyg
Sterling Shepard,ShepSt00,receiving,NYG,9,4,67,0,3,37,9.3,30,7.5,12.9,0,NA,1,11.1,1,30.6,201812300nyg
Saquon Barkley,BarkSa00,receiving,NYG,8,4,33,0,2,-13,-3.3,46,11.5,-2,1,4,1,12.5,0,60.9,201812300nyg
Bennie Fowler,FowlBe00,receiving,NYG,4,3,21,0,1,21,7,0,0,5.8,0,NA,0,0,0,86.5,201812300nyg
Scott Simonson,SimoSc00,receiving,NYG,2,2,14,0,NA,7,3.5,7,3.5,3.5,0,NA,0,0,0,95.8,201812300nyg
Wayne Gallman,GallWa00,receiving,NYG,1,1,7,0,0,1,1,6,6,1,1,1,0,0,0,95.8,201812300nyg
Elijhaa Penny,PennEl00,receiving,NYG,1,1,6,0,NA,-3,-3,9,9,-3,1,1,0,0,0,91.7,201812300nyg
