player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Luke Falk,FalkLu00,passing,NYJ,12,22,98,4,14.8,145,6.6,36,3,1.6,62,5.2,0,0.0%,6,28.6%,5,7,5,0,10,37.0%,0,NA,201909220nwe
Tom Brady,BradTo00,passing,NWE,28,42,306,16,38.1,287,6.8,165,5.9,3.9,141,5,2,4.9%,8,19.5%,0,15,3,0,3,7.1%,0,NA,201909220nwe
Jarrett Stidham,StidJa00,passing,NWE,2,3,14,1,25,18,6,9,4.5,3,5,2.5,0,0.0%,1,33.3%,1,2,0,0,1,25.0%,0,NA,201909220nwe
