player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Case Keenum,KeenCa00,passing,WAS,12,16,130,9,50,117,7.3,88,7.3,5.5,42,3.5,0,0.0%,1,6.3%,2,8,2,1,5,27.8%,0,NA,201910240min
Dwayne Haskins,HaskDw00,passing,WAS,3,5,33,1,14.3,22,4.4,3,1,0.6,30,10,0,0.0%,1,20.0%,2,2,1,0,3,42.9%,0,NA,201910240min
Kirk Cousins,CousKi00,passing,MIN,23,26,285,9,31,95,3.7,97,4.2,3.7,188,8.2,1,4.2%,0,0.0%,3,8,5,1,9,30.0%,1,2,201910240min
