player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Chase Claypool,ClayCh01,receiving,PIT,9,8,93,0,3,72,9,21,2.6,8.4,0,NA,0,0,0,109.7,202112090min
Ray-Ray McCloud,McClRa00,receiving,PIT,8,6,32,0,1,12,2,20,3.3,2.8,0,NA,1,12.5,0,81.2,202112090min
Diontae Johnson,JohnDi01,receiving,PIT,10,5,76,0,2,58,11.6,18,3.6,7.1,0,NA,2,20,1,35.8,202112090min
James Washington,WashJa00,receiving,PIT,6,4,65,1,2,57,14.3,8,2,15.8,0,NA,0,0,0,142.4,202112090min
Najee Harris,HarrNa00,receiving,PIT,3,3,10,1,1,2,0.7,8,2.7,0.7,1,3,0,0,0,120.1,202112090min
Pat Freiermuth,FreiPa00,receiving,PIT,3,2,32,1,2,15,7.5,17,8.5,9,0,NA,0,0,0,141.7,202112090min
Justin Jefferson,JeffJu00,receiving,MIN,15,7,79,1,4,54,7.7,25,3.6,12.5,0,NA,1,6.7,1,57.4,202112090min
K.J. Osborn,OsboKJ00,receiving,MIN,9,3,83,1,2,62,20.7,21,7,13.9,0,NA,0,0,1,65.7,202112090min
Tyler Conklin,ConkTy00,receiving,MIN,2,2,20,0,NA,7,3.5,13,6.5,3.5,0,NA,0,0,0,108.3,202112090min
Dalvin Cook,CookDa01,receiving,MIN,3,1,17,0,1,14,14,3,3,4.3,0,NA,1,33.3,0,53.5,202112090min
Chris Herndon,HernCh00,receiving,MIN,1,1,17,0,1,10,10,7,7,10,0,NA,0,0,0,118.7,202112090min
Alexander Mattison,MattAl01,receiving,MIN,1,0,0,0,0,0,NA,0,NA,4,0,NA,0,0,0,39.6,202112090min
