player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Russell Wilson,WilsRu00,passing,SEA,17,31,156,7,20.6,409,13.2,75,4.4,2.4,81,4.8,1,3.6%,5,17.9%,3,8,0,3,6,17.6%,0,NA,202112210ram
Matthew Stafford,StafMa00,passing,LAR,21,29,244,11,33.3,230,7.9,138,6.6,4.8,106,5,1,3.4%,5,17.2%,4,4,1,2,7,21.2%,0,NA,202112210ram
