player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Amon-Ra St. Brown,StxxAm00,receiving,DET,11,8,111,1,6,56,7,55,6.9,8.5,0,NA,0,0,1,97.2,202201020sea
KhaDarel Hodge,HodgKh00,receiving,DET,10,5,76,0,3,61,12.2,15,3,9,0,NA,0,0,1,35.8,202201020sea
Jamaal Williams,WillJa06,receiving,DET,3,3,22,0,0,0,0,22,7.3,0,0,NA,0,0,0,97.2,202201020sea
Trinity Benson,BensTr00,receiving,DET,4,2,31,0,1,20,10,11,5.5,7.5,0,NA,1,25,0,76,202201020sea
D'Andre Swift,SwifDA00,receiving,DET,3,2,7,0,0,2,1,5,2.5,4.7,0,NA,0,0,0,70.1,202201020sea
Taylor Decker,DeckTa00,receiving,DET,1,1,6,1,1,5,5,1,1,5,0,NA,0,0,0,131.2,202201020sea
Craig Reynolds,ReynCr00,receiving,DET,1,1,9,0,1,-2,-2,11,11,-2,0,NA,0,0,0,104.2,202201020sea
Tom Kennedy,KennTo01,receiving,DET,3,0,0,0,NA,0,NA,0,NA,5.7,0,NA,1,33.3,1,0,202201020sea
Matt Nelson,NelsMa00,receiving,DET,1,0,0,0,NA,0,NA,0,NA,6,0,NA,0,0,0,39.6,202201020sea
D.K. Metcalf,MetcDK00,receiving,SEA,9,6,63,3,5,45,7.5,18,3,9.4,0,NA,1,11.1,0,126.4,202201020sea
Tyler Lockett,LockTy00,receiving,SEA,3,3,24,1,2,13,4.3,11,3.7,4.3,0,NA,0,0,0,139.6,202201020sea
Gerald Everett,EverGe00,receiving,SEA,5,3,36,0,2,23,7.7,13,4.3,9.2,1,3,1,20,0,82.1,202201020sea
Rashaad Penny,PennRa00,receiving,SEA,3,2,15,0,2,-4,-2,19,9.5,-2,0,NA,1,33.3,0,78.5,202201020sea
Freddie Swain,SwaiFr00,receiving,SEA,2,2,65,0,1,17,8.5,48,24,8.5,0,NA,0,0,0,118.7,202201020sea
Colby Parkinson,ParkCo02,receiving,SEA,1,1,12,0,1,5,5,7,7,5,0,NA,0,0,0,116.7,202201020sea
Penny Hart,HartPe01,receiving,SEA,1,1,6,0,NA,3,3,3,3,3,0,NA,0,0,0,91.7,202201020sea
D'Wayne Eskridge,EskrDW00,receiving,SEA,3,1,7,0,0,5,5,2,2,10.7,0,NA,0,0,0,42.4,202201020sea
Will Dissly,DissWi00,receiving,SEA,1,1,8,0,NA,8,8,0,0,8,0,NA,0,0,0,100,202201020sea
