player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Mike Evans,EvanMi00,receiving,TAM,12,11,198,2,8,178,16.2,20,1.8,15.2,0,NA,1,8.3,0,158.3,201910270oti
Chris Godwin,GodwCh00,receiving,TAM,8,4,43,0,3,22,5.5,21,5.3,10.5,0,NA,0,0,1,26.6,201910270oti
Cameron Brate,BratCa00,receiving,TAM,6,3,32,0,3,28,9.3,4,1.3,7,0,NA,1,16.7,0,66,201910270oti
Peyton Barber,BarbPe01,receiving,TAM,3,1,8,0,1,-2,-2,10,10,2.7,0,NA,0,0,0,42.4,201910270oti
Dare Ogunbowale,OgunDa00,receiving,TAM,3,1,3,0,1,-1,-1,4,4,2.3,0,NA,1,33.3,0,42.4,201910270oti
Ronald Jones II,JoneRo01,receiving,TAM,3,1,17,0,1,5,5,12,12,2.3,0,NA,0,0,0,53.5,201910270oti
Breshad Perriman,PerrBr02,receiving,TAM,4,0,0,0,NA,0,NA,0,NA,24.5,0,NA,0,0,1,0,201910270oti
Scott Miller,MillSc01,receiving,TAM,1,0,0,0,NA,0,NA,0,NA,25,0,NA,0,0,0,39.6,201910270oti
Tanner Hudson,HudsTa00,receiving,TAM,1,0,0,0,NA,0,NA,0,NA,9,0,NA,0,0,0,39.6,201910270oti
Jonnu Smith,SmitJo01,receiving,TEN,7,6,78,1,4,43,7.2,35,5.8,6.7,1,6,0,0,0,152.7,201910270oti
Adam Humphries,HumpAd00,receiving,TEN,6,3,24,0,2,15,5,9,3,8.3,0,NA,0,0,0,60.4,201910270oti
Anthony Firkser,FirkAn00,receiving,TEN,5,3,43,0,2,28,9.3,15,5,10,0,NA,0,0,0,87.9,201910270oti
Tajae Sharpe,SharTa00,receiving,TEN,3,3,18,1,2,17,5.7,1,0.3,5.7,0,NA,0,0,0,131.2,201910270oti
Corey Davis,DaviCo03,receiving,TEN,6,2,9,0,NA,6,3,3,1.5,23,0,NA,0,0,0,42.4,201910270oti
A.J. Brown,BrowAJ00,receiving,TEN,3,2,11,1,1,10,5,1,0.5,10.7,0,NA,0,0,0,112.5,201910270oti
Dion Lewis,LewiDi00,receiving,TEN,1,1,2,0,NA,2,2,0,0,2,0,NA,0,0,0,79.2,201910270oti
Derrick Henry,HenrDe00,receiving,TEN,1,1,8,0,0,-4,-4,12,12,-4,0,NA,0,0,0,100,201910270oti
MyCole Pruitt,PruiMy00,receiving,TEN,1,0,0,0,NA,0,NA,0,NA,5,0,NA,0,0,0,39.6,201910270oti
