player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Drew Brees,BreeDr00,passing,NOR,22,25,265,12,48,141,5.6,123,5.6,4.9,142,6.5,1,4.0%,2,8.0%,0,4,3,1,4,16.0%,0,NA,201811110cin
Teddy Bridgewater,BridTe00,passing,NOR,0,1,0,NA,NA,5,5,0,NA,0,0,NA,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201811110cin
Taysom Hill,HillTa00,passing,NOR,0,1,0,0,0,1,1,0,NA,0,0,NA,1,100.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201811110cin
Andy Dalton,DaltAn00,passing,CIN,12,20,153,8,33.3,147,7.4,37,3.1,1.9,116,9.7,0,0.0%,4,21.1%,4,10,4,2,10,40.0%,1,8,201811110cin
Jeff Driskel,DrisJe00,passing,CIN,2,3,45,1,33.3,49,16.3,37,18.5,12.3,8,4,0,0.0%,1,33.3%,0,2,0,0,0,0.0%,0,NA,201811110cin
