player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Jeff Wilson,WilsJe01,rushing,SFO,19,50,5,30,1.6,20,1.1,0,NA,202111210jax
Trey Sermon,SermTr00,rushing,SFO,10,32,2,17,1.7,15,1.5,1,10,202111210jax
Deebo Samuel,SamuDe00,rushing,SFO,8,79,4,38,4.8,41,5.1,0,NA,202111210jax
Trey Lance,LancTr00,rushing,SFO,3,4,1,1,0.3,3,1,0,NA,202111210jax
Jimmy Garoppolo,GaroJi00,rushing,SFO,2,6,1,6,3,0,0,0,NA,202111210jax
James Robinson,RobiJa00,rushing,JAX,12,29,3,15,1.3,14,1.2,0,NA,202111210jax
Trevor Lawrence,LawrTr00,rushing,JAX,3,23,2,20,6.7,3,1,0,NA,202111210jax
Jamal Agnew,AgneJa00,rushing,JAX,1,2,0,1,1,1,1,0,NA,202111210jax
