player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Bobby Wagner,WagnBo00,defense,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,0,NA,202201090crd
Cody Barton,BartCo00,defense,SEA,0,8,7,87.5%,69,9.9,8.6,0,102.6,10.4,43,26,0,1,0,0,1,12,2,14.3%,202201090crd
Jordyn Brooks,BrooJo01,defense,SEA,0,6,5,83.3%,73,14.6,12.2,1,156.9,5.2,31,42,3,1,0,0,1,20,1,4.8%,202201090crd
Sidney Jones,JoneSi00,defense,SEA,0,9,5,55.6%,28,5.6,3.1,0,61.3,5.6,12,16,0,0,0,0,0,6,1,14.3%,202201090crd
D.J. Reed,ReedD.00,defense,SEA,0,6,3,50.0%,7,2.3,1.2,0,56.2,4.8,-11,18,0,0,0,0,0,6,0,0.0%,202201090crd
Josh Jones,JoneJo06,defense,SEA,0,4,2,50.0%,21,10.5,5.3,0,65.6,17.3,21,0,0,0,0,0,0,10,0,0.0%,202201090crd
Quandre Diggs,DiggQu00,defense,SEA,0,2,2,100.0%,20,10,10,0,108.3,7,14,6,1,0,0,0,0,3,0,0.0%,202201090crd
Ugo Amadi,AmadUg00,defense,SEA,0,1,1,100.0%,1,1,1,0,79.2,-8,-8,9,0,0,0,0,0,3,0,0.0%,202201090crd
Rasheem Green,GreeRa01,defense,SEA,0,1,1,100.0%,8,8,8,0,100,-4,-4,12,0,0,0,0,0,3,0,0.0%,202201090crd
L.J. Collier,CollLJ00,defense,SEA,0,1,1,100.0%,9,9,9,0,104.2,5,5,4,0,0,0,0,0,1,1,50.0%,202201090crd
Poona Ford,FordPo00,defense,SEA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1.5,4,4,0,0.0%,202201090crd
Carlos Dunlap,DunlCa99,defense,SEA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,4,3,0,0.0%,202201090crd
Darrell Taylor,TaylDa00,defense,SEA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0.5,3,3,1,25.0%,202201090crd
Benson Mayowa,MayoBe00,defense,SEA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,0,NA,202201090crd
Robert Nkemdiche,NkemRo00,defense,SEA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,50.0%,202201090crd
Kerry Hyder,HydeKe01,defense,SEA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0.0%,202201090crd
Jalen Thompson,ThomJa04,defense,ARI,1,6,4,66.7%,98,24.5,16.3,1,109.7,17.2,77,21,0,0,0,0,0,6,1,14.3%,202201090crd
Antonio Hamilton,HamiAn01,defense,ARI,0,8,4,50.0%,47,11.8,5.9,0,68.2,12.9,29,18,1,0,0,0,0,5,1,16.7%,202201090crd
Breon Borders,BordBr00,defense,ARI,0,3,2,66.7%,17,8.5,5.7,1,120.8,7.3,15,2,0,0,0,0,0,3,0,0.0%,202201090crd
Chandler Jones,JoneCh03,defense,ARI,0,1,1,100.0%,17,17,17,0,118.7,8,8,9,4,1,1,1,3,2,2,50.0%,202201090crd
Jordan Hicks,HickJo00,defense,ARI,0,2,1,50.0%,23,23,11.5,0,91.7,12,7,16,3,0,1,0,1,5,0,0.0%,202201090crd
Byron Murphy,MurpBy00,defense,ARI,0,1,1,100.0%,2,2,2,0,79.2,-4,-4,6,2,0,0,0,0,3,0,0.0%,202201090crd
Budda Baker,BakeBu00,defense,ARI,0,1,1,100.0%,9,9,9,0,104.2,7,7,2,1,0,0,0,0,3,1,25.0%,202201090crd
Isaiah Simmons,SimmIs00,defense,ARI,0,3,1,33.3%,25,25,8.3,1,104.2,9.7,19,6,3,0,0,0,0,6,0,0.0%,202201090crd
Markus Golden,GoldMa00,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,2,3,0,0.0%,202201090crd
Dennis Gardeck,GardDe01,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,0,2,0,1,100.0%,202201090crd
Zach Allen,AlleZa01,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,3,0,0.0%,202201090crd
Devon Kennard,KennDe00,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,3,1,25.0%,202201090crd
Zaven Collins,CollZa00,defense,ARI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0.0%,202201090crd
Kevin Peterson,PeteKe01,defense,ARI,0,1,0,0.0%,NA,NA,0,NA,39.6,26,NA,NA,0,0,0,0,0,1,0,0.0%,202201090crd
