player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Adam Humphries,HumpAd00,receiving,TAM,12,10,79,0,6,40,4,39,3.9,5,1,10,0,0,0,94.1,201812230dal
Jacquizz Rodgers,RodgJa00,receiving,TAM,7,7,55,0,2,8,1.1,47,6.7,1.1,1,7,0,0,0,99.4,201812230dal
Mike Evans,EvanMi00,receiving,TAM,10,6,90,1,6,84,14,6,1,16.2,0,NA,1,10,0,122.9,201812230dal
Peyton Barber,BarbPe01,receiving,TAM,3,3,13,0,NA,5,1.7,8,2.7,1.7,1,3,0,0,0,84.7,201812230dal
Chris Godwin,GodwCh00,receiving,TAM,6,3,39,0,2,23,7.7,16,5.3,11.5,0,NA,0,0,0,70.8,201812230dal
Cameron Brate,BratCa00,receiving,TAM,3,2,8,0,1,6,3,2,1,4,0,NA,0,0,0,70.1,201812230dal
Bobo Wilson,WilsJe00,receiving,TAM,3,2,28,0,1,15,7.5,13,6.5,12.3,0,NA,0,0,0,96.5,201812230dal
DeSean Jackson,JackDe00,receiving,TAM,4,1,24,0,1,19,19,5,5,30.5,0,NA,0,0,0,52.1,201812230dal
Cole Beasley,BeasCo00,receiving,DAL,5,5,50,0,3,35,7,15,3,7,0,NA,0,0,0,108.3,201812230dal
Ezekiel Elliott,ElliEz00,receiving,DAL,6,5,24,0,1,0,0,24,4.8,0,0,NA,1,16.7,0,83.3,201812230dal
Amari Cooper,CoopAm00,receiving,DAL,5,4,20,0,2,-3,-0.8,23,5.8,-0.6,0,NA,0,0,0,83.3,201812230dal
Michael Gallup,GallMi00,receiving,DAL,4,3,53,1,3,50,16.7,3,1,13.8,0,NA,0,0,0,156.2,201812230dal
Blake Jarwin,JarwBl00,receiving,DAL,3,2,8,0,NA,5,2.5,3,1.5,5.3,0,NA,1,33.3,0,70.1,201812230dal
Noah Brown,BrowNo00,receiving,DAL,2,1,6,0,NA,6,6,0,0,5,0,NA,0,0,0,56.2,201812230dal
