player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Jeff Driskel,DrisJe00,passing,CIN,18,27,170,9,30,163,6,89,4.9,3.3,81,4.5,0,0.0%,4,16.0%,3,7,1,1,5,16.1%,1,9,201812090sdg
Philip Rivers,RivePh00,passing,LAC,19,29,220,10,32.3,234,8.1,116,6.1,4,104,5.5,2,6.9%,2,6.9%,2,4,2,0,4,12.5%,1,5,201812090sdg
