player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Cam Newton,NewtCa00,passing,CAR,27,40,275,15,36.6,306,7.7,154,5.7,3.9,121,4.5,1,2.7%,8,21.6%,1,11,4,1,6,14.0%,2,10.5,201810140was
Alex Smith,SmitAl03,passing,WAS,21,36,163,10,25.6,260,7.2,119,5.7,3.3,44,2.1,1,3.0%,5,15.2%,3,9,7,1,11,26.2%,3,3.3,201810140was
