player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Kenny Moore,MoorKe03,defense,IND,0,8,6,75.0%,45,7.5,5.6,1,127.6,5,27,18,1,0,0,0,0,7,1,12.5%,202110240sfo
Xavier Rhodes,RhodXa00,defense,IND,1,7,4,57.1%,72,18,10.3,0,53,10.1,50,22,0,0,0,0,0,4,1,20.0%,202110240sfo
Darius Leonard,LeonDa00,defense,IND,0,4,2,50.0%,19,9.5,4.8,0,63.5,10.5,12,7,0,0,1,0,1,7,0,0.0%,202110240sfo
George Odum,OdumGe00,defense,IND,0,2,2,100.0%,37,18.5,18.5,0,118.7,16.5,33,4,0,0,0,0,0,2,0,0.0%,202110240sfo
Zaire Franklin,FranZa00,defense,IND,0,3,2,66.7%,12,6,4,0,74.3,2.3,10,2,0,0,0,0,0,5,0,0.0%,202110240sfo
Isaiah Rodgers,RodgIs00,defense,IND,0,3,1,33.3%,6,6,2,0,42.4,10.3,6,0,0,0,0,0,0,2,0,0.0%,202110240sfo
Khari Willis,WillKh00,defense,IND,1,1,1,100.0%,9,9,9,0,64.6,9,9,0,0,0,0,0,0,6,1,14.3%,202110240sfo
Al-Quadin Muhammad,MuhaAl00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,1,0,0.0%,202110240sfo
DeForest Buckner,BuckDe00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,5,0,0.0%,202110240sfo
Tyquan Lewis,LewiTy00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0.0%,202110240sfo
Andrew Sendejo,SendAn00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,33.3%,202110240sfo
Bobby Okereke,OkerBo00,defense,IND,0,3,0,0.0%,NA,NA,0,NA,39.6,6.7,NA,NA,0,0,0,0,0,4,0,0.0%,202110240sfo
E.J. Speed,SpeeEJ00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,3,0,0.0%,202110240sfo
Kwity Paye,PayeKw00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,4,1,20.0%,202110240sfo
Josh Norman,NormJo01,defense,SFO,0,6,5,83.3%,91,18.2,15.2,0,118.7,14,66,25,0,0,0,0,0,10,0,0.0%,202110240sfo
Fred Warner,WarnFr00,defense,SFO,0,4,3,75.0%,0,0,0,0,77.1,-3,-13,13,4,1,0,0,1,9,0,0.0%,202110240sfo
Azeez Al-Shaair,AlShAz00,defense,SFO,0,2,2,100.0%,10,5,5,0,87.5,-1,-2,12,2,0,0,0,0,9,0,0.0%,202110240sfo
K'Waun Williams,WillKW00,defense,SFO,0,2,2,100.0%,3,1.5,1.5,0,79.2,-1.5,-3,6,3,0,0,0,0,3,1,25.0%,202110240sfo
Emmanuel Moseley,MoseEm00,defense,SFO,0,6,2,33.3%,8,4,1.3,0,42.4,14,8,0,1,0,0,0,0,3,0,0.0%,202110240sfo
Jaquiski Tartt,TartJa00,defense,SFO,0,2,1,50.0%,11,11,5.5,1,106.2,1.5,2,9,0,0,0,0,0,3,1,25.0%,202110240sfo
Dre Kirkpatrick,KirkDr00,defense,SFO,0,2,1,50.0%,28,28,14,1,135.4,16,24,4,0,0,0,0,0,0,0,NA,202110240sfo
Jimmie Ward,WardJi01,defense,SFO,0,1,1,100.0%,-1,-1,-1,0,79.2,-2,-2,1,0,0,0,0,0,7,0,0.0%,202110240sfo
Nick Bosa,BosaNi00,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,3,4,0,0.0%,202110240sfo
Kentavius Street,StreKe00,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,4,0,0.0%,202110240sfo
Dee Ford,FordDe00,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,202110240sfo
D.J. Jones,JoneD.01,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,2,50.0%,202110240sfo
Marcell Harris,HarrMa03,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,202110240sfo
Arden Key,KeyxAr00,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,33.3%,202110240sfo
Arik Armstead,ArmsAr01,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,1,20.0%,202110240sfo
Talanoa Hufanga,HufaTa00,defense,SFO,0,2,0,0.0%,NA,NA,0,NA,39.6,16.5,NA,NA,1,0,0,0,0,2,0,0.0%,202110240sfo
Samson Ebukam,EbukSa00,defense,SFO,0,1,0,0.0%,NA,NA,0,NA,39.6,-8,NA,NA,0,0,0,0,0,0,0,NA,202110240sfo
