player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Tarik Cohen,CoheTa00,receiving,CHI,9,7,90,0,2,7,1,83,11.9,5.6,1,7,0,0,0,108.3,201810140mia
Taylor Gabriel,GabrTa00,receiving,CHI,5,5,110,0,3,90,18,20,4,18,0,NA,0,0,0,118.7,201810140mia
Allen Robinson,RobiAl02,receiving,CHI,6,5,64,1,3,51,10.2,13,2.6,11.5,0,NA,0,0,0,150.7,201810140mia
Trey Burton,BurtTr01,receiving,CHI,4,4,23,1,2,8,2,15,3.8,2,0,NA,0,0,0,130.2,201810140mia
Anthony Miller,MillAn02,receiving,CHI,4,1,29,1,1,20,20,9,9,23.8,0,NA,0,0,0,96.9,201810140mia
Ben Braunecker,BrauBe00,receiving,CHI,1,0,0,0,NA,0,NA,0,NA,13,0,NA,0,0,1,0,201810140mia
Jordan Howard,HowaJo00,receiving,CHI,1,0,0,0,0,0,NA,0,NA,3,0,NA,0,0,0,39.6,201810140mia
Danny Amendola,AmenDa00,receiving,MIA,11,8,59,0,3,45,5.6,14,1.8,5.7,0,NA,1,9.1,0,85,201810140mia
Albert Wilson,WilsAl02,receiving,MIA,9,6,155,2,3,19,3.2,136,22.7,6,1,6,1,11.1,1,109.7,201810140mia
Kenyan Drake,DrakKe00,receiving,MIA,6,4,21,0,2,-7,-1.8,28,7,0.3,0,NA,0,0,0,72.2,201810140mia
Nick O'Leary,OLeaNi00,receiving,MIA,4,4,49,1,4,6,1.5,43,10.8,1.5,0,NA,0,0,0,157.3,201810140mia
Jakeem Grant,GranJa00,receiving,MIA,4,3,32,0,1,17,5.7,15,5,5.5,0,NA,1,25,0,97.9,201810140mia
Mike Gesicki,GesiMi00,receiving,MIA,2,1,11,0,NA,2,2,9,9,3.5,0,NA,0,0,0,66.7,201810140mia
Frank Gore,GoreFr00,receiving,MIA,1,1,18,0,1,-1,-1,19,19,-1,2,0.5,0,0,0,118.7,201810140mia
Kenny Stills,StilKe00,receiving,MIA,2,1,35,0,1,31,31,4,4,30,0,NA,0,0,0,95.8,201810140mia
DeVante Parker,ParkDe01,receiving,MIA,1,0,0,0,NA,0,NA,0,NA,41,0,NA,0,0,1,0,201810140mia
