player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Justin Herbert,HerbJu00,passing,LAC,27,35,336,19,52.8,256,7.3,136,5,3.9,200,7.4,0,0.0%,4,11.8%,1,3,1,0,2,5.0%,4,3.8,202112260htx
Davis Mills,MillDa02,passing,HOU,21,27,254,14,50,209,7.7,137,6.5,5.1,117,5.6,1,3.7%,2,7.4%,1,8,1,1,3,10.7%,0,NA,202112260htx
