player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Mike Glennon,GlenMi00,passing,JAX,28,42,280,15,34.1,351,8.4,188,6.7,4.5,92,3.3,0,0.0%,9,22.0%,2,9,3,3,8,17.0%,3,3,202012060min
Kirk Cousins,CousKi00,passing,MIN,28,43,305,17,36.2,328,7.6,158,5.6,3.7,147,5.3,1,2.5%,5,12.5%,4,19,1,10,15,31.3%,1,10,202012060min
